조사일,분류,지점명,채수위치,조사일,수온,pH,DO,투명도,탁도,Chl-a ,유해남조류세포수,Microcystis,Anabaena,Oscillatoria,Aphanizomenon,지오스민,2MIB,Microcystin-LR 
2017-09-18,하천,낙동강,강정·고령,2017.09.18,24.2,7.1,8.7,1.2,6.1,17.3,395,395,0,0,0,,,
2017-09-25,하천,낙동강,강정·고령,2017.09.25,23.8,8.4,11.3,1.2,3.9,36.7,2255,2130,0,0,125,,,
2017-09-29,하천,낙동강,강정·고령,2017.09.29,22.3,8.1,9.2,0.8,4.8,13.5,3918,3710,0,0,208,,,
2017-10-10,하천,낙동강,강정·고령,2017.10.10,22.5,8.7,10.5,1,3.5,39,2034,1585,240,0,209,,,
2017-10-16,하천,낙동강,강정·고령,2017.10.16,19.3,7.6,9.7,0.7,7.5,29.1,2435,1790,0,0,645,,,
2017-10-23,하천,낙동강,강정·고령,2017.10.23,18.6,8.6,10.6,0.9,6.2,25.9,1145,260,110,78,697,,,
2017-10-30,하천,낙동강,강정·고령,2017.10.30,16.5,8.5,10.1,1.1,8.3,18.9,878,365,39,0,474,,,
2017-11-06,하천,낙동강,강정·고령,2017.11.06,15.4,8.5,10.6,1,5.4,16,2049,960,172,0,917,,,
2017-11-13,하천,낙동강,강정·고령,2017.11.13,13.5,8.5,10.7,1.3,3.6,15.1,501,315,13,0,173,,,
2017-11-20,하천,낙동강,강정·고령,2017.11.20,10.8,8.6,11.5,1.1,3.3,14.5,519,280,0,0,239,,,
2017-11-27,하천,낙동강,강정·고령,2017.11.27,9.8,8.4,11.7,1.7,3.1,12.8,418,210,0,0,208,,,
2017-12-04,하천,낙동강,강정·고령,2017.12.04,7.3,8.3,12.8,1.2,4,21.9,256,0,27,0,229,,,
2017-12-11,하천,낙동강,강정·고령,2017.12.11,5.4,8.2,13.5,0.8,3.3,19.4,104,0,0,0,104,,,
2017-12-18,하천,낙동강,강정·고령,2017.12.18,3.6,8.2,13.6,1,2.7,16.9,176,0,0,0,176,,,
2017-12-26,하천,낙동강,강정·고령,2017.12.26,3.8,8.3,14,1.9,2.9,15.3,107,0,0,0,107,,,
2018-01-02,하천,낙동강,강정·고령,2018.01.02,,,,,,,,,,,,,,
2018-01-08,하천,낙동강,강정·고령,2018.01.08,2.5,7.8,14.1,1.6,2.1,7.7,0,0,0,0,0,,,
2018-01-15,하천,낙동강,강정·고령,2018.01.15,,,,,,,,,,,,,,
2018-01-22,하천,낙동강,강정·고령,2018.01.22,,,,,,,,,,,,,,
2018-01-29,하천,낙동강,강정·고령,2018.01.29,,,,,,,,,,,,,,
2018-02-05,하천,낙동강,강정·고령,2018.02.05,,,,,,,,,,,,,,
2018-02-12,하천,낙동강,강정·고령,2018.02.12,,,,,,,,,,,,,,
2018-02-19,하천,낙동강,강정·고령,2018.02.19,,,,,,,,,,,,,,
2018-02-26,하천,낙동강,강정·고령,2018.02.26,4.3,8.4,15.6,0.6,4.7,33.4,0,0,0,0,0,,,
2018-03-06,하천,낙동강,강정·고령,2018.03.06,6.3,8.2,14,0.8,6.5,37.4,0,0,0,0,0,,,
2018-03-12,하천,낙동강,강정·고령,2018.03.12,8.1,8.4,14.1,0.4,8,41.4,0,0,0,0,0,,,
2018-03-19,하천,낙동강,강정·고령,2018.03.19,9,8.5,13.4,0.8,5.8,41.6,0,0,0,0,0,,,
2018-03-26,하천,낙동강,강정·고령,2018.03.26,10.9,8.1,12.6,1.2,5.5,30.7,49,0,0,0,49,,,
2018-04-02,하천,낙동강,강정·고령,2018.04.02,15.7,8.3,11.7,0.9,4.2,26,54,0,0,0,54,,,
2018-04-09,하천,낙동강,강정·고령,2018.04.09,12.6,7.8,10.9,0.7,8.9,22.3,34,0,0,0,34,,,
2018-04-16,하천,낙동강,강정·고령,2018.04.16,14.4,8.6,11.4,1.4,5.5,39.2,145,0,0,0,145,,,
2018-04-23,하천,낙동강,강정·고령,2018.04.23,14.9,8.7,11.3,0.9,4.7,29.4,117,0,0,0,117,,,
2018-04-30,하천,낙동강,강정·고령,2018.04.30,18.4,8.8,10.5,1.5,3.8,28.3,493,0,0,0,493,,,
2018-05-08,하천,낙동강,강정·고령,2018.05.08,17.2,8.2,10.8,0.7,4,33,37,0,0,0,37,,,
2018-05-14,하천,낙동강,강정·고령,2018.05.14,19.7,8.4,10.3,0.9,2.7,39.9,451,0,277,0,174,,,
2018-05-21,하천,낙동강,강정·고령,2018.05.21,19.5,8.8,11,1.2,5.4,60.2,49,0,31,0,18,,,
2018-05-28,하천,낙동강,강정·고령,2018.05.28,22.7,8.7,10.4,1.7,4.2,32.3,257,0,257,0,0,,,
2018-06-04,하천,낙동강,강정·고령,2018.06.04,24.7,8.7,8.9,1.5,3.7,9.8,146,85,7,0,54,,,
2018-06-11,하천,낙동강,강정·고령,2018.06.11,23.8,8.4,8.3,3.5,2.2,4.2,430,430,0,0,0,,,
2018-06-18,하천,낙동강,강정·고령,2018.06.18,24.4,8.2,8.7,3.3,1.9,11.7,2284,1605,0,0,679,,,
2018-06-25,하천,낙동강,강정·고령,2018.06.25,26.3,8.3,9,3.8,2.4,10.7,7357,5360,0,0,1997,,,
2018-07-02,하천,낙동강,강정·고령,2018.07.02,24.1,7.6,8.1,0.5,14,17.1,375,100,0,268,7,,,
2018-07-09,하천,낙동강,강정·고령,2018.07.09,21.8,7.5,8.7,0.1,104,6.5,28,0,0,28,0,,,
2018-07-16,하천,낙동강,강정·고령,2018.07.16,28.9,9.3,11.3,0.9,6,41.4,820,770,50,0,0,,,
2018-07-23,하천,낙동강,강정·고령,2018.07.23,29.1,8.8,8.2,1.3,5.1,22.8,6070,6070,0,0,0,,,
2018-07-28,하천,낙동강,강정·고령,2018.07.28,31.5,9.2,9,2,4.8,,24156,24060,0,0,96,,,
2018-07-30,하천,낙동강,강정·고령,2018.07.30,30.4,8.8,8.2,0.9,5.3,39.6,19620,19620,0,0,0,,,
2018-08-02,하천,낙동강,강정·고령,2018.08.02,30.8,8.9,7.8,0.9,6.6,29.8,20680,20680,0,0,0,8,11,정량한계미만
2018-08-06,하천,낙동강,강정·고령,2018.08.06,30.9,9.1,8,1.8,4.6,20.4,12200,12200,0,0,0,8,21,0.1
2018-08-09,하천,낙동강,강정·고령,2018.08.09,32.5,9.1,9.2,1.3,6.6,26.5,18741,18700,0,0,41,7,23,정량한계미만
2018-08-13,하천,낙동강,강정·고령,2018.08.13,31.7,8.4,8.4,1.6,4.9,20.3,5150,5150,0,0,0,9,25,정량한계미만
2018-08-16,하천,낙동강,강정·고령,2018.08.16,31.2,9,8.3,1.1,4.7,21.2,2249,2195,0,0,54,정량한계미만,16,정량한계미만
2018-08-20,하천,낙동강,강정·고령,2018.08.20,30.8,8.5,8.5,0.9,4.1,17.1,474,350,0,0,124,,,
2018-08-27,하천,낙동강,강정·고령,2018.08.27,25.8,7.7,8,0.6,19.7,34.5,7280,7280,0,0,0,,,
2018-09-03,하천,낙동강,강정·고령,2018.09.03,23.3,7,8.9,0.4,21.1,2.9,84,65,19,0,0,,,
2018-09-10,하천,낙동강,강정·고령,2018.09.10,22.7,7.3,9.1,0.4,25.6,3.8,80,80,0,0,0,,,
2018-09-17,하천,낙동강,강정·고령,2018.09.17,23.2,7.5,8.9,0.9,8,11,682,655,0,0,27,,,
2018-09-27,하천,낙동강,강정·고령,2018.09.27,21.6,7.6,9.5,0.9,5.9,12,21,21,0,0,0,,,
2018-10-01,하천,낙동강,강정·고령,2018.10.01,20.4,7.1,9,0.8,10.9,8.8,5,5,0,0,0,,,
2018-10-08,하천,낙동강,강정·고령,2018.10.08,18.5,6.9,9.6,0.2,70,6,269,0,40,229,0,,,
2018-10-15,하천,낙동강,강정·고령,2018.10.15,17.9,6.7,10.4,0.5,26.2,9.1,70,0,34,0,36,,,
2018-10-22,하천,낙동강,강정·고령,2018.10.22,16.6,7.6,10.7,0.5,22.4,14.9,29,0,0,0,29,,,
2018-10-29,하천,낙동강,강정·고령,2018.10.29,15.6,7.1,10,0.6,13.6,13.4,23,0,0,0,23,,,
2018-11-05,하천,낙동강,강정·고령,2018.11.05,14.1,7.8,11.9,0.9,5.1,43,394,0,0,110,284,,,
2018-11-12,하천,낙동강,강정·고령,2018.11.12,13.5,7.9,11.7,1.2,6.7,41.7,78,0,0,0,78,,,
2018-11-19,하천,낙동강,강정·고령,2018.11.19,12.7,8.3,12.1,0.9,8.2,55.8,12,0,0,0,12,,,
2018-11-26,하천,낙동강,강정·고령,2018.11.26,9.7,8.1,11.8,1.2,10,65.6,98,0,0,0,98,,,
2018-12-03,하천,낙동강,강정·고령,2018.12.03,9.4,8.4,11.8,1.5,3.5,8.1,0,0,0,0,0,,,
2018-12-10,하천,낙동강,강정·고령,2018.12.10,6,8,12.3,0.8,3.7,13.9,0,0,0,0,0,,,
2018-12-17,하천,낙동강,강정·고령,2018.12.17,4.4,8.4,13.3,2,3,18.2,65,0,0,0,65,,,
2018-12-24,하천,낙동강,강정·고령,2018.12.24,4.7,7.9,13.9,2.4,3.6,14.5,38,0,0,0,38,,,
2019-01-02,하천,낙동강,강정·고령,2019.01.02,,,,,,,,,,,,,,
2019-01-07,하천,낙동강,강정·고령,2019.01.07,,,,,,,,,,,,,,
2019-01-14,하천,낙동강,강정·고령,2019.01.14,,,,,,,,,,,,,,
2019-01-21,하천,낙동강,강정·고령,2019.01.21,,,,,,,,,,,,,,
2019-01-28,하천,낙동강,강정·고령,2019.01.28,,,,,,,,,,,,,,
2019-02-07,하천,낙동강,강정·고령,2019.02.07,4,8.1,15,1.6,3.2,23.3,0,0,0,0,0,,,
2019-02-11,하천,낙동강,강정·고령,2019.02.11,3.7,8.2,14.2,1.5,3.2,22.1,0,0,0,0,0,,,
2019-02-18,하천,낙동강,강정·고령,2019.02.18,4.1,8.1,14,1.3,5.3,24.8,0,0,0,0,0,,,
