조사일,분류,지점명,채수위치,조사일,수온,pH,DO,투명도,탁도,Chl-a ,유해남조류세포수,Microcystis,Anabaena,Oscillatoria,Aphanizomenon,지오스민,2MIB,Microcystin-LR 
2020-09-28,하천,합천창녕보,덕곡,2020.09.28,23.6,8.3,10.9,1.1,5.4,6.4,955.0,955.0,0.0,0.0,0.0,,,
2020-10-05,하천,합천창녕보,덕곡,2020.10.05,21.9,8.3,10.7,1.5,4.0,26.2,2381.0,2350.0,0.0,0.0,31.0,,,
2020-10-12,하천,합천창녕보,덕곡,2020.10.12,20.9,8.7,11.2,1.5,2.8,24.2,4319.0,4300.0,19.0,0.0,0.0,,,
2020-10-19,하천,합천창녕보,덕곡,2020.10.19,19.6,8.3,11.2,1.6,2.4,30.1,2953.0,2835.0,0.0,0.0,118.0,,,
2020-10-26,하천,합천창녕보,덕곡,2020.10.26,17.6,8.5,12.9,1.5,2.6,42.1,2070.0,1970.0,52.0,0.0,48.0,,,
2020-11-02,하천,합천창녕보,덕곡,2020.11.02,16.3,8.5,13.4,1.2,3.0,60.8,2370.0,2290.0,0.0,0.0,80.0,,,
2020-11-09,하천,합천창녕보,덕곡,2020.11.09,13.9,8.5,12.7,1.2,3.9,61.1,960.0,960.0,0.0,0.0,0.0,,,
2020-11-16,하천,합천창녕보,덕곡,2020.11.16,13.8,8.3,12.4,2.4,1.6,10.0,3294.0,2185.0,0.0,0.0,1109.0,,,
2020-11-23,하천,합천창녕보,덕곡,2020.11.23,13.5,7.7,10.6,3.0,1.3,3.9,846.0,210.0,0.0,0.0,636.0,,,
2020-11-30,하천,합천창녕보,덕곡,2020.11.30,10.8,7.5,10.2,3.0,1.3,6.9,2602.0,590.0,0.0,0.0,2012.0,,,
2020-12-07,하천,합천창녕보,덕곡,2020.12.07,8.6,7.5,11.0,3.0,1.2,4.3,1436.0,0.0,0.0,0.0,1436.0,,,
2020-12-14,하천,합천창녕보,덕곡,2020.12.14,7.1,7.6,12.3,1.5,2.8,14.6,8227.0,0.0,0.0,8022.0,205.0,,,
2020-12-21,하천,합천창녕보,덕곡,2020.12.21,4.0,7.4,13.2,1.3,2.7,18.9,670.0,0.0,0.0,514.0,156.0,,,
2020-12-28,하천,합천창녕보,덕곡,2020.12.28,4.6,7.5,13.5,1.1,3.4,17.3,139.0,0.0,0.0,84.0,55.0,,,
2021-01-04,하천,합천창녕보,덕곡,2021.01.04,2.9,7.6,13.9,1.2,2.9,23.9,151.0,0.0,0.0,151.0,0.0,,,
2021-01-11,하천,합천창녕보,덕곡,2021.01.11,,,,,,,,,,,,,,
2021-01-18,하천,합천창녕보,덕곡,2021.01.18,3.7,7.7,14.2,1.2,3.6,34.1,41.0,0.0,0.0,41.0,0.0,,,
2021-01-25,하천,합천창녕보,덕곡,2021.01.25,5.9,7.8,14.0,1.2,3.5,39.5,0.0,0.0,0.0,0.0,0.0,,,
2021-02-01,하천,합천창녕보,덕곡,2021.02.01,4.9,7.9,13.8,1.0,4.0,28.7,0.0,0.0,0.0,0.0,0.0,,,
2021-02-08,하천,합천창녕보,덕곡,2021.02.08,4.9,8.0,14.7,1.2,3.8,37.4,36.0,0.0,0.0,36.0,0.0,,,
2021-02-15,하천,합천창녕보,덕곡,2021.02.15,6.2,8.5,15.9,1.1,3.7,43.9,0.0,0.0,0.0,0.0,0.0,,,
2021-02-22,하천,합천창녕보,덕곡,2021.02.22,6.8,8.6,14.9,1.1,4.8,64.0,21.0,0.0,0.0,21.0,0.0,,,
2021-03-02,하천,합천창녕보,덕곡,2021.03.02,7.5,8.5,14.7,1.0,3.8,63.5,0.0,0.0,0.0,0.0,0.0,,,
