斥/岿/老,螟沥家疙,荐困_DAY,蜡樊_DAY
2016-09-17,己林焙(己林措背),4.42,608.28
2016-09-16,己林焙(己林措背),4.28,77.82
2016-09-15,己林焙(己林措背),4.31,78.28
2016-09-14,己林焙(己林措背),4.31,78.28
2016-09-13,己林焙(己林措背),4.33,77.12
2016-09-12,己林焙(己林措背),4.33,75.96
2016-09-11,己林焙(己林措背),4.31,77.12
2016-09-10,己林焙(己林措背),4.31,77.35
2016-09-09,己林焙(己林措背),4.28,77.17
2016-09-08,己林焙(己林措背),4.29,76.34
2016-09-07,己林焙(己林措背),4.34,77.31
2016-09-06,己林焙(己林措背),4.38,83.47
2016-09-05,己林焙(己林措背),4.31,155.78
2016-09-04,己林焙(己林措背),4.41,171.56
2016-09-03,己林焙(己林措背),4.46,89.27
2016-09-02,己林焙(己林措背),4.33,81.63
2016-09-01,己林焙(己林措背),4.22,173.52
2016-08-31,己林焙(己林措背),4.28,125.54
2016-08-30,己林焙(己林措背),4.21,137.45
2016-08-29,己林焙(己林措背),4.33,73.87
2016-08-28,己林焙(己林措背),4.31,74.10
2016-08-27,己林焙(己林措背),4.29,74.71
2016-08-26,己林焙(己林措背),4.30,76.01
2016-08-25,己林焙(己林措背),4.27,81.48
2016-08-24,己林焙(己林措背),4.24,75.88
2016-08-23,己林焙(己林措背),4.26,76.32
2016-08-22,己林焙(己林措背),4.22,74.46
2016-08-21,己林焙(己林措背),4.20,76.70
2016-08-20,己林焙(己林措背),4.06,73.25
2016-08-19,己林焙(己林措背),4.08,83.98
2016-08-18,己林焙(己林措背),4.06,79.32
2016-08-17,己林焙(己林措背),3.92,73.87
2016-08-16,己林焙(己林措背),4.03,83.41
2016-08-15,己林焙(己林措背),4.26,72.13
2016-08-14,己林焙(己林措背),4.23,72.36
2016-08-13,己林焙(己林措背),4.23,74.19
2016-08-12,己林焙(己林措背),4.25,74.64
2016-08-11,己林焙(己林措背),4.19,74.91
2016-08-10,己林焙(己林措背),4.14,147.03
2016-08-09,己林焙(己林措背),4.25,71.90
2016-08-08,己林焙(己林措背),4.24,74.19
2016-08-07,己林焙(己林措背),4.23,87.92
2016-08-06,己林焙(己林措背),4.25,76.02
2016-08-05,己林焙(己林措背),4.27,76.24
2016-08-04,己林焙(己林措背),4.27,76.02
2016-08-03,己林焙(己林措背),4.26,75.10
2016-08-02,己林焙(己林措背),4.28,74.19
2016-08-01,己林焙(己林措背),4.26,75.56
2016-07-31,己林焙(己林措背),4.24,75.42
2016-07-30,己林焙(己林措背),4.19,74.87
2016-07-29,己林焙(己林措背),4.11,72.88
2016-07-28,己林焙(己林措背),4.07,86.99
2016-07-27,己林焙(己林措背),4.02,92.72
2016-07-26,己林焙(己林措背),4.05,73.01
2016-07-25,己林焙(己林措背),4.08,73.56
2016-07-24,己林焙(己林措背),4.13,75.82
2016-07-23,己林焙(己林措背),4.21,81.14
2016-07-22,己林焙(己林措背),4.31,100.53
2016-07-21,己林焙(己林措背),4.27,76.73
2016-07-20,己林焙(己林措背),4.13,73.29
2016-07-19,己林焙(己林措背),4.26,89.83
2016-07-18,己林焙(己林措背),4.40,92.10
2016-07-17,己林焙(己林措背),4.39,197.57
2016-07-16,己林焙(己林措背),4.34,107.56
2016-07-15,己林焙(己林措背),4.31,77.17
2016-07-14,己林焙(己林措背),4.29,73.93
2016-07-13,己林焙(己林措背),4.29,102.55
2016-07-12,己林焙(己林措背),4.35,142.96
2016-07-11,己林焙(己林措背),4.44,94.22
2016-07-10,己林焙(己林措背),4.40,178.67
2016-07-09,己林焙(己林措背),4.36,446.52
2016-07-08,己林焙(己林措背),4.14,1335.98
2016-07-07,己林焙(己林措背),4.32,3591.63
2016-07-06,己林焙(己林措背),4.10,2217.10
2016-07-05,己林焙(己林措背),4.40,3603.46
2016-07-04,己林焙(己林措背),4.32,902.13
2016-07-03,己林焙(己林措背),4.34,432.12
2016-07-02,己林焙(己林措背),4.48,511.91
2016-07-01,己林焙(己林措背),4.19,75.83
2016-06-30,己林焙(己林措背),3.97,86.76
2016-06-29,己林焙(己林措背),3.97,125.03
2016-06-28,己林焙(己林措背),4.23,81.74
2016-06-27,己林焙(己林措背),4.25,76.06
2016-06-26,己林焙(己林措背),4.26,74.31
2016-06-25,己林焙(己林措背),4.25,76.42
2016-06-24,己林焙(己林措背),4.21,75.46
2016-06-23,己林焙(己林措背),4.23,75.79
2016-06-22,己林焙(己林措背),4.24,76.38
2016-06-21,己林焙(己林措背),4.28,75.91
2016-06-20,己林焙(己林措背),4.26,74.31
2016-06-19,己林焙(己林措背),4.27,76.66
2016-06-18,己林焙(己林措背),4.26,77.17
2016-06-17,己林焙(己林措背),4.27,74.82
2016-06-16,己林焙(己林措背),4.28,73.64
2016-06-15,己林焙(己林措背),4.28,76.89
2016-06-14,己林焙(己林措背),4.28,78.38
2016-06-13,己林焙(己林措背),4.30,75.04
2016-06-12,己林焙(己林措背),4.29,74.26
2016-06-11,己林焙(己林措背),4.28,77.59
2016-06-10,己林焙(己林措背),4.28,76.75
2016-06-09,己林焙(己林措背),4.26,75.19
2016-06-08,己林焙(己林措背),4.26,73.40
2016-06-07,己林焙(己林措背),4.25,73.08
2016-06-06,己林焙(己林措背),4.26,73.43
2016-06-05,己林焙(己林措背),4.26,73.53
2016-06-04,己林焙(己林措背),4.24,75.14
2016-06-03,己林焙(己林措背),4.24,74.82
2016-06-02,己林焙(己林措背),4.23,77.53
2016-06-01,己林焙(己林措背),4.20,73.13
2016-05-31,己林焙(己林措背),4.22,73.27
2016-05-30,己林焙(己林措背),4.24,72.90
2016-05-29,己林焙(己林措背),4.24,72.58
2016-05-28,己林焙(己林措背),4.25,73.95
2016-05-27,己林焙(己林措背),4.27,74.17
2016-05-26,己林焙(己林措背),4.31,74.34
2016-05-25,己林焙(己林措背),4.31,73.83
2016-05-24,己林焙(己林措背),4.25,76.06
2016-05-23,己林焙(己林措背),4.26,75.79
2016-05-22,己林焙(己林措背),4.23,74.19
2016-05-21,己林焙(己林措背),4.25,72.99
2016-05-20,己林焙(己林措背),4.32,74.57
2016-05-19,己林焙(己林措背),4.33,75.96
2016-05-18,己林焙(己林措背),4.36,74.10
2016-05-17,己林焙(己林措背),4.37,76.43
2016-05-16,己林焙(己林措背),4.33,75.03
2016-05-15,己林焙(己林措背),4.31,93.15
2016-05-14,己林焙(己林措背),4.33,73.67
2016-05-13,己林焙(己林措背),4.34,77.83
2016-05-12,己林焙(己林措背),4.34,153.62
2016-05-11,己林焙(己林措背),4.35,78.05
2016-05-10,己林焙(己林措背),4.31,75.13
2016-05-09,己林焙(己林措背),4.29,76.49
2016-05-08,己林焙(己林措背),4.29,84.70
2016-05-07,己林焙(己林措背),4.32,75.73
2016-05-06,己林焙(己林措背),4.33,119.64
2016-05-05,己林焙(己林措背),4.34,93.38
2016-05-04,己林焙(己林措背),4.29,162.78
2016-05-03,己林焙(己林措背),4.30,113.72
2016-05-02,己林焙(己林措背),4.28,143.66
2016-05-01,己林焙(己林措背),4.29,153.56
2016-04-30,己林焙(己林措背),4.30,219.76
2016-04-29,己林焙(己林措背),4.29,153.88
2016-04-28,己林焙(己林措背),4.31,77.82
2016-04-27,己林焙(己林措背),4.32,79.21
2016-04-26,己林焙(己林措背),4.25,75.15
2016-04-25,己林焙(己林措背),4.27,82.50
2016-04-24,己林焙(己林措背),4.28,102.37
2016-04-23,己林焙(己林措背),4.39,244.24
2016-04-22,己林焙(己林措背),4.42,261.82
2016-04-21,己林焙(己林措背),4.30,88.62
2016-04-20,己林焙(己林措背),4.26,113.95
2016-04-19,己林焙(己林措背),4.35,80.77
2016-04-18,己林焙(己林措背),4.33,112.26
2016-04-17,己林焙(己林措背),4.32,142.86
2016-04-16,己林焙(己林措背),4.34,79.55
2016-04-15,己林焙(己林措背),4.34,92.97
2016-04-14,己林焙(己林措背),4.29,74.95
2016-04-13,己林焙(己林措背),4.27,77.63
2016-04-12,己林焙(己林措背),4.27,77.89
2016-04-11,己林焙(己林措背),4.31,79.91
2016-04-10,己林焙(己林措背),4.33,75.40
2016-04-09,己林焙(己林措背),4.38,76.55
2016-04-08,己林焙(己林措背),4.37,77.78
2016-04-07,己林焙(己林措背),4.34,74.47
2016-04-06,己林焙(己林措背),4.24,76.70
2016-04-05,己林焙(己林措背),4.23,73.27
2016-04-04,己林焙(己林措背),4.25,72.71
2016-04-03,己林焙(己林措背),4.23,73.96
2016-04-02,己林焙(己林措背),4.22,79.91
2016-04-01,己林焙(己林措背),4.22,73.50
2016-03-31,己林焙(己林措背),4.21,73.04
2016-03-30,己林焙(己林措背),4.21,75.10
2016-03-29,己林焙(己林措背),4.21,79.22
2016-03-28,己林焙(己林措背),4.22,75.10
2016-03-27,己林焙(己林措背),4.24,75.33
2016-03-26,己林焙(己林措背),4.21,74.87
2016-03-25,己林焙(己林措背),4.22,78.08
2016-03-24,己林焙(己林措背),4.22,73.73
2016-03-23,己林焙(己林措背),4.23,73.50
2016-03-22,己林焙(己林措背),4.23,73.96
2016-03-21,己林焙(己林措背),4.24,70.98
2016-03-20,己林焙(己林措背),4.24,72.36
2016-03-19,己林焙(己林措背),4.23,73.04
2016-03-18,己林焙(己林措背),4.21,77.39
2016-03-17,己林焙(己林措背),4.22,89.98
2016-03-16,己林焙(己林措背),4.21,75.79
2016-03-15,己林焙(己林措背),4.22,73.96
2016-03-14,己林焙(己林措背),4.21,72.81
2016-03-13,己林焙(己林措背),4.21,73.96
2016-03-12,己林焙(己林措背),4.22,75.56
2016-03-11,己林焙(己林措背),4.21,73.73
2016-03-10,己林焙(己林措背),4.21,73.00
2016-03-09,己林焙(己林措背),4.21,75.33
2016-03-08,己林焙(己林措背),4.19,77.07
2016-03-07,己林焙(己林措背),4.20,92.56
2016-03-06,己林焙(己林措背),4.14,75.09
2016-03-05,己林焙(己林措背),3.96,72.95
2016-03-04,己林焙(己林措背),3.87,72.08
2016-03-03,己林焙(己林措背),3.80,72.57
2016-03-02,己林焙(己林措背),3.73,68.63
2016-03-01,己林焙(己林措背),3.71,67.10
2016-02-29,己林焙(己林措背),3.72,65.87
2016-02-28,己林焙(己林措背),3.70,69.01
2016-02-27,己林焙(己林措背),3.70,69.27
2016-02-26,己林焙(己林措背),3.71,67.78
2016-02-25,己林焙(己林措背),3.73,66.50
2016-02-24,己林焙(己林措背),3.72,65.02
2016-02-23,己林焙(己林措背),3.72,65.65
2016-02-22,己林焙(己林措背),3.71,67.57
2016-02-21,己林焙(己林措背),3.73,66.29
2016-02-20,己林焙(己林措背),3.76,68.35
2016-02-19,己林焙(己林措背),3.81,71.84
2016-02-18,己林焙(己林措背),3.81,70.98
2016-02-17,己林焙(己林措背),3.84,69.68
2016-02-16,己林焙(己林措背),3.85,70.12
2016-02-15,己林焙(己林措背),3.82,65.11
2016-02-14,己林焙(己林措背),3.70,66.91
2016-02-13,己林焙(己林措背),3.68,69.50
2016-02-12,己林焙(己林措背),3.72,69.05
2016-02-11,己林焙(己林措背),3.72,70.33
2016-02-10,己林焙(己林措背),3.70,69.65
2016-02-09,己林焙(己林措背),3.73,70.54
2016-02-08,己林焙(己林措背),3.70,70.75
2016-02-07,己林焙(己林措背),3.70,70.12
2016-02-06,己林焙(己林措背),3.70,70.12
2016-02-05,己林焙(己林措背),3.72,70.54
2016-02-04,己林焙(己林措背),3.69,69.68
2016-02-03,己林焙(己林措背),3.72,69.48
2016-02-02,己林焙(己林措背),3.72,68.42
2016-02-01,己林焙(己林措背),3.72,68.84
2016-01-31,己林焙(己林措背),3.72,68.42
2016-01-30,己林焙(己林措背),3.72,68.84
2016-01-29,己林焙(己林措背),3.70,69.27
2016-01-28,己林焙(己林措背),3.72,70.33
2016-01-27,己林焙(己林措背),3.71,69.90
2016-01-26,己林焙(己林措背),3.73,70.97
2016-01-25,己林焙(己林措背),3.74,71.10
2016-01-24,己林焙(己林措背),3.80,68.17
2016-01-23,己林焙(己林措背),3.78,62.42
2016-01-22,己林焙(己林措背),3.76,65.02
2016-01-21,己林焙(己林措背),3.70,63.32
2016-01-20,己林焙(己林措背),3.71,63.32
2016-01-19,己林焙(己林措背),3.72,67.57
2016-01-18,己林焙(己林措背),3.70,67.99
2016-01-17,己林焙(己林措背),3.68,65.98
2016-01-16,己林焙(己林措背),3.67,66.49
2016-01-15,己林焙(己林措背),3.68,67.22
2016-01-14,己林焙(己林措背),3.70,65.87
2016-01-13,己林焙(己林措背),3.71,67.78
2016-01-12,己林焙(己林措背),3.73,66.93
2016-01-11,己林焙(己林措背),3.73,67.78
2016-01-10,己林焙(己林措背),3.71,67.57
2016-01-09,己林焙(己林措背),3.71,65.87
2016-01-08,己林焙(己林措背),3.73,65.44
2016-01-07,己林焙(己林措背),3.71,66.29
2016-01-06,己林焙(己林措背),3.72,66.08
2016-01-05,己林焙(己林措背),3.73,67.35
2016-01-04,己林焙(己林措背),3.71,69.05
2016-01-03,己林焙(己林措背),3.70,69.05
2016-01-02,己林焙(己林措背),3.71,68.20
2016-01-01,己林焙(己林措背),3.74,66.93
2017-12-31,己林焙(己林措背),3.04,37.53
2017-12-30,己林焙(己林措背),3.03,56.61
2017-12-29,己林焙(己林措背),3.00,48.90
2017-12-28,己林焙(己林措背),3.02,50.37
2017-12-27,己林焙(己林措背),3.02,34.57
2017-12-26,己林焙(己林措背),3.01,49.95
2017-12-25,己林焙(己林措背),3.00,46.59
2017-12-24,己林焙(己林措背),3.06,52.63
2017-12-23,己林焙(己林措背),2.99,49.92
2017-12-22,己林焙(己林措背),3.02,51.38
2017-12-21,己林焙(己林措背),3.01,51.49
2017-12-20,己林焙(己林措背),3.08,50.70
2017-12-19,己林焙(己林措背),3.04,38.87
2017-12-18,己林焙(己林措背),3.00,54.76
2017-12-17,己林焙(己林措背),3.05,33.63
2017-12-16,己林焙(己林措背),3.04,26.99
2017-12-15,己林焙(己林措背),2.98,45.85
2017-12-14,己林焙(己林措背),2.99,48.79
2017-12-13,己林焙(己林措背),3.00,38.45
2017-12-12,己林焙(己林措背),3.02,29.77
2017-12-11,己林焙(己林措背),3.03,34.44
2017-12-10,己林焙(己林措背),3.03,59.71
2017-12-09,己林焙(己林措背),3.03,50.86
2017-12-08,己林焙(己林措背),3.03,30.61
2017-12-07,己林焙(己林措背),3.01,52.77
2017-12-06,己林焙(己林措背),3.01,59.10
2017-12-05,己林焙(己林措背),3.03,30.02
2017-12-04,己林焙(己林措背),3.02,40.87
2017-12-03,己林焙(己林措背),3.02,51.70
2017-12-02,己林焙(己林措背),3.03,55.67
2017-12-01,己林焙(己林措背),3.02,29.78
2017-11-30,己林焙(己林措背),3.04,23.76
2017-11-29,己林焙(己林措背),3.04,41.76
2017-11-28,己林焙(己林措背),2.99,50.91
2017-11-27,己林焙(己林措背),3.03,54.27
2017-11-26,己林焙(己林措背),3.03,51.59
2017-11-25,己林焙(己林措背),2.98,51.55
2017-11-24,己林焙(己林措背),3.01,50.54
2017-11-23,己林焙(己林措背),3.03,41.90
2017-11-22,己林焙(己林措背),3.03,49.92
2017-11-21,己林焙(己林措背),3.02,54.21
2017-11-20,己林焙(己林措背),3.04,42.93
2017-11-19,己林焙(己林措背),3.02,32.29
2017-11-18,己林焙(己林措背),3.03,26.10
2017-11-17,己林焙(己林措背),3.09,48.05
2017-11-16,己林焙(己林措背),3.00,46.23
2017-11-15,己林焙(己林措背),2.97,44.25
2017-11-14,己林焙(己林措背),2.97,45.59
2017-11-13,己林焙(己林措背),2.99,51.88
2017-11-12,己林焙(己林措背),3.03,54.70
2017-11-11,己林焙(己林措背),2.99,40.10
2017-11-10,己林焙(己林措背),3.00,59.72
2017-11-09,己林焙(己林措背),3.00,47.15
2017-11-08,己林焙(己林措背),2.99,45.96
2017-11-07,己林焙(己林措背),2.98,50.99
2017-11-06,己林焙(己林措背),3.02,45.79
2017-11-05,己林焙(己林措背),3.01,49.76
2017-11-04,己林焙(己林措背),2.98,57.08
2017-11-03,己林焙(己林措背),2.99,51.87
2017-11-02,己林焙(己林措背),3.04,62.26
2017-11-01,己林焙(己林措背),3.05,53.59
2017-10-31,己林焙(己林措背),2.98,49.83
2017-10-30,己林焙(己林措背),2.98,40.55
2017-10-29,己林焙(己林措背),2.99,34.57
2017-10-28,己林焙(己林措背),2.98,57.44
2017-10-27,己林焙(己林措背),2.98,55.77
2017-10-26,己林焙(己林措背),3.00,52.48
2017-10-25,己林焙(己林措背),2.98,51.36
2017-10-24,己林焙(己林措背),2.99,52.25
2017-10-23,己林焙(己林措背),2.99,35.15
2017-10-22,己林焙(己林措背),3.04,34.91
2017-10-21,己林焙(己林措背),3.02,54.79
2017-10-20,己林焙(己林措背),3.02,57.12
2017-10-19,己林焙(己林措背),2.99,51.11
2017-10-18,己林焙(己林措背),3.01,50.85
2017-10-17,己林焙(己林措背),2.97,64.75
2017-10-16,己林焙(己林措背),2.99,49.54
2017-10-15,己林焙(己林措背),2.98,56.89
2017-10-14,己林焙(己林措背),3.02,85.87
2017-10-13,己林焙(己林措背),3.03,63.42
2017-10-12,己林焙(己林措背),3.00,45.16
2017-10-11,己林焙(己林措背),3.04,44.66
2017-10-10,己林焙(己林措背),2.97,54.72
2017-10-09,己林焙(己林措背),3.03,74.10
2017-10-08,己林焙(己林措背),3.00,67.19
2017-10-07,己林焙(己林措背),3.01,57.36
2017-10-06,己林焙(己林措背),3.03,60.08
2017-10-05,己林焙(己林措背),3.00,67.76
2017-10-04,己林焙(己林措背),3.02,69.76
2017-10-03,己林焙(己林措背),3.01,86.49
2017-10-02,己林焙(己林措背),3.02,73.20
2017-10-01,己林焙(己林措背),3.02,86.83
2017-09-30,己林焙(己林措背),3.00,103.70
2017-09-29,己林焙(己林措背),3.04,121.12
2017-09-28,己林焙(己林措背),3.00,170.60
2017-09-27,己林焙(己林措背),3.02,122.83
2017-09-26,己林焙(己林措背),2.98,64.18
2017-09-25,己林焙(己林措背),3.01,59.98
2017-09-24,己林焙(己林措背),3.02,85.11
2017-09-23,己林焙(己林措背),3.03,101.50
2017-09-22,己林焙(己林措背),2.99,82.11
2017-09-21,己林焙(己林措背),2.99,75.07
2017-09-20,己林焙(己林措背),3.00,108.79
2017-09-19,己林焙(己林措背),3.01,108.53
2017-09-18,己林焙(己林措背),3.02,63.37
2017-09-17,己林焙(己林措背),3.02,32.84
2017-09-16,己林焙(己林措背),3.00,50.02
2017-09-15,己林焙(己林措背),3.03,59.70
2017-09-14,己林焙(己林措背),3.00,74.03
2017-09-13,己林焙(己林措背),3.04,138.82
2017-09-12,己林焙(己林措背),3.04,167.77
2017-09-11,己林焙(己林措背),3.03,179.26
2017-09-10,己林焙(己林措背),3.00,61.66
2017-09-09,己林焙(己林措背),3.00,58.62
2017-09-08,己林焙(己林措背),3.02,57.09
2017-09-07,己林焙(己林措背),3.00,63.91
2017-09-06,己林焙(己林措背),3.03,61.81
2017-09-05,己林焙(己林措背),3.01,49.57
2017-09-04,己林焙(己林措背),3.00,54.01
2017-09-03,己林焙(己林措背),3.01,58.87
2017-09-02,己林焙(己林措背),3.00,56.51
2017-09-01,己林焙(己林措背),3.00,63.03
2017-08-31,己林焙(己林措背),2.98,76.50
2017-08-30,己林焙(己林措背),3.02,111.33
2017-08-29,己林焙(己林措背),3.01,109.82
2017-08-28,己林焙(己林措背),3.03,207.62
2017-08-27,己林焙(己林措背),3.01,170.78
2017-08-26,己林焙(己林措背),3.00,241.43
2017-08-25,己林焙(己林措背),3.02,296.73
2017-08-24,己林焙(己林措背),3.01,423.82
2017-08-23,己林焙(己林措背),3.01,391.32
2017-08-22,己林焙(己林措背),3.02,536.03
2017-08-21,己林焙(己林措背),3.02,565.42
2017-08-20,己林焙(己林措背),3.01,374.05
2017-08-19,己林焙(己林措背),2.99,326.25
2017-08-18,己林焙(己林措背),3.02,471.74
2017-08-17,己林焙(己林措背),3.03,598.83
2017-08-16,己林焙(己林措背),3.02,1051.81
2017-08-15,己林焙(己林措背),3.04,477.71
2017-08-14,己林焙(己林措背),3.03,283.53
2017-08-13,己林焙(己林措背),2.99,155.18
2017-08-12,己林焙(己林措背),3.01,183.07
2017-08-11,己林焙(己林措背),3.01,210.71
2017-08-10,己林焙(己林措背),3.02,162.59
2017-08-09,己林焙(己林措背),3.01,44.95
2017-08-08,己林焙(己林措背),2.99,66.29
2017-08-07,己林焙(己林措背),3.03,51.04
2017-08-06,己林焙(己林措背),2.99,50.34
2017-08-05,己林焙(己林措背),3.01,87.24
2017-08-04,己林焙(己林措背),3.01,110.86
2017-08-03,己林焙(己林措背),3.04,252.29
2017-08-02,己林焙(己林措背),3.02,467.28
2017-08-01,己林焙(己林措背),3.05,981.67
2017-07-31,己林焙(己林措背),3.04,569.92
