 채수 일자,No,연도,월,조사회차,수계명,중권역명,측정소명,수심,음이온계면활성제,유량,안티몬,비소,바륨,벤젠,생물화학적산소요구량,사염화탄소,카드뮴,클로로포름,염소이온,클로로필,시안,화학적산소요구량,색도,크롬,가크롬,구리,다이클로로에탄,다이클로로메탄,다이에틸헥실프탈레이트,다이옥세인,용존산소,용존총질소,용존총인,전기전도도,분원성대장균군,용해성철,불소,헥사클로로벤젠,포름알데히드,수은,용해성망간,암모니아성질소,노말헥산추출물질,니켈,질산성질소,유기인,납,폴리클로리네이티드비페닐,테트라클로로에틸렌,수소이온농도,페놀류,인산염인,셀레늄,부유물질,트리클로로에틸렌,총대장균군,수온,총질소,총유기탄소,총인,투명도,아연
2016-03-07,3741,2016,3,1회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,2.7,,,,,13.1,,6.0,,,,,,,,,14.0,3.047,0.020,438.0,1,,,,,,,0.360,,,2.082,,,,,7.9,정량한계미만,0.006,,4.8,,23,6.0,3.166,4.0,0.022,,
2016-03-14,4456,2016,3,2회차,낙동강,강정고령보(낙동왜관),다사,,정량한계미만,,정량한계미만,정량한계미만,,,2.7,,정량한계미만,,,24.4,정량한계미만,6.0,,,정량한계미만,,,,,,16.2,3.879,0.021,534.0,0,,,,,정량한계미만,,0.454,,,2.534,,정량한계미만,,,8.2,정량한계미만,0.004,,5.8,,77,7.1,3.938,4.2,0.033,,
2016-03-21,4822,2016,3,3회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,2.9,,,,,19.0,,6.1,,,,,,,,,13.0,3.468,0.016,480.0,0,,,,,,,0.322,,,2.616,,,,,8.1,정량한계미만,0.004,,5.4,,62,8.5,3.775,4.0,0.042,,
2016-03-28,5199,2016,3,4회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,2.7,,,,,11.8,,6.2,,,,,,,,,12.8,3.203,0.029,422.0,0,,,,,,,0.121,,,2.483,,,,,8.3,정량한계미만,0.007,,4.2,,44,10.6,3.397,4.5,0.038,,
2016-04-04,5585,2016,4,1회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,2.3,,,,,12.3,,5.1,,,,,,,,,10.8,2.798,0.015,428.0,0,,,,,,,0.198,,,2.395,,,,,7.8,정량한계미만,정량한계미만,,4.6,,57,10.5,2.927,3.2,0.027,,
2016-04-11,6466,2016,4,2회차,낙동강,강정고령보(낙동왜관),다사,,정량한계미만,,정량한계미만,정량한계미만,,,2.1,,정량한계미만,,,13.0,정량한계미만,5.1,,,정량한계미만,,,,,,9.8,3.098,0.008,416.0,17,,,,,정량한계미만,,0.250,,,2.463,,정량한계미만,,,7.7,정량한계미만,0.003,,6.8,,152,11.5,3.225,3.5,0.032,,
2016-04-18,6886,2016,4,3회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,2.1,,,,,11.3,,5.8,,,,,,,,,9.0,3.196,0.023,412.0,1,,,,,,,0.177,,,2.543,,,,,7.8,정량한계미만,0.005,,6.8,,233,14.3,3.202,4.0,0.042,,
2016-04-25,7336,2016,4,4회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,1.7,,,,,14.7,,5.9,,,,,,,,,10.8,2.828,0.018,309.0,2,,,,,,,0.062,,,2.351,,,,,7.9,정량한계미만,0.004,,7.0,,105,15.9,2.898,4.0,0.043,,
2016-05-02,7716,2016,5,1회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,2.4,,,,,25.5,,6.1,,,,,,,,,9.7,2.480,0.010,267.0,5,,,,,,,0.029,,,1.943,,,,,8.2,정량한계미만,정량한계미만,,8.0,,141,16.6,2.628,4.0,0.047,,
2016-05-09,8599,2016,5,2회차,낙동강,강정고령보(낙동왜관),다사,,정량한계미만,,정량한계미만,정량한계미만,,,2.4,,정량한계미만,,,43.0,정량한계미만,7.4,,,정량한계미만,,,,,,12.0,2.357,0.024,245.0,3,,,,,정량한계미만,,0.022,,,1.896,,정량한계미만,,,8.8,정량한계미만,0.004,,8.2,,268,18.5,2.369,5.0,0.029,,
2016-05-16,9032,2016,5,3회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,3.4,,,,,20.3,,7.7,,,,,,,,,9.0,2.421,0.037,242.0,1,,,,,,,0.038,,,1.822,,,,,8.5,정량한계미만,0.006,,6.2,,271,18.9,2.440,5.2,0.040,,
2016-05-23,9463,2016,5,4회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,2.5,,,,,4.6,,6.8,,,,,,,,,9.0,2.230,0.027,250.0,0,,,,,,,0.077,,,1.730,,,,,8.6,정량한계미만,0.005,,3.6,,3900,20.1,2.243,4.4,0.041,,
2016-05-30,9749,2016,5,5회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,1.9,,,,,4.7,,6.3,,,,,,,,,6.6,2.199,0.026,264.0,1,,,,,,,0.113,,,1.674,,,,,8.3,정량한계미만,0.009,,1.8,,82,21.2,2.205,4.3,0.033,,
2016-06-07,10113,2016,6,1회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,1.6,,,,,7.9,,5.8,,,,,,,,,5.8,2.028,0.014,244.0,0,,,,,,,0.214,,,1.553,,,,,7.6,정량한계미만,0.005,,2.2,,30,22.1,2.129,3.9,0.018,,
