 Ã¤¼ö ÀÏÀÚ,No,¿¬µµ,¿ù,Á¶»çÈ¸Â÷,¼ö°è¸í,Áß±Ç¿ª¸í,ÃøÁ¤¼Ò¸í,¼ö½É,À½ÀÌ¿Â°è¸éÈ°¼ºÁ¦,À¯·®,¾ÈÆ¼¸ó,ºñ¼Ò,¹Ù·ý,º¥Á¨,»ý¹°È­ÇÐÀû»ê¼Ò¿ä±¸·®,»ç¿°È­Åº¼Ò,Ä«µå¹Å,Å¬·Î·ÎÆ÷¸§,¿°¼ÒÀÌ¿Â,Å¬·Î·ÎÇÊ,½Ã¾È,È­ÇÐÀû»ê¼Ò¿ä±¸·®,»öµµ,Å©·Ò,°¡Å©·Ò,±¸¸®,´ÙÀÌÅ¬·Î·Î¿¡Åº,´ÙÀÌÅ¬·Î·Î¸ÞÅº,´ÙÀÌ¿¡Æ¿Çí½ÇÇÁÅ»·¹ÀÌÆ®,´ÙÀÌ¿Á¼¼ÀÎ,¿ëÁ¸»ê¼Ò,¿ëÁ¸ÃÑÁú¼Ò,¿ëÁ¸ÃÑÀÎ,Àü±âÀüµµµµ,ºÐ¿ø¼º´ëÀå±Õ±º,¿ëÇØ¼ºÃ¶,ºÒ¼Ò,Çí»çÅ¬·Î·Îº¥Á¨,Æ÷¸§¾Ëµ¥È÷µå,¼öÀº,¿ëÇØ¼º¸Á°£,¾Ï¸ð´Ï¾Æ¼ºÁú¼Ò,³ë¸»Çí»êÃßÃâ¹°Áú,´ÏÄÌ,Áú»ê¼ºÁú¼Ò,À¯±âÀÎ,³³,Æú¸®Å¬·Î¸®³×ÀÌÆ¼µåºñÆä´Ò,Å×Æ®¶óÅ¬·Î·Î¿¡Æ¿·»,¼ö¼ÒÀÌ¿Â³óµµ,Æä³î·ù,ÀÎ»ê¿°ÀÎ,¼¿·¹´½,ºÎÀ¯¹°Áú,Æ®¸®Å¬·Î·Î¿¡Æ¿·»,ÃÑ´ëÀå±Õ±º,¼ö¿Â,ÃÑÁú¼Ò,ÃÑÀ¯±âÅº¼Ò,ÃÑÀÎ,Åõ¸íµµ,¾Æ¿¬
2021-06-07,34744,2021,6,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,0.00,,0.0000,0.00000,,,0.5,,0.00000,,0.0,3.6,0.00,2.8,,,0.000,,,,0,,2.9,1.022,0.007,111.0,0,,,,,0.0000000,,0.064,,,0.400,,0.00000,,,7.4,0.000,0.003,,6.0,,20,20.3,1.085,2.0,0.011,,
2021-07-12,35038,2021,7,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,,,,,,,1.0,,,,0.0,5.3,,4.7,,,,,,,0,,9.6,0.541,0.003,53.0,3,,,,,,,0.024,,,0.500,0.0000,,0.0000,,7.3,0.000,0.006,,4.8,,1414,24.9,0.671,2.2,0.016,2.0,
2021-07-12,35175,2021,7,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,0.7,,,,0.0,3.8,,4.5,,,,,,,0,,8.0,0.797,0.003,61.0,143,,,,,,,0.066,,,0.800,0.0000,,0.0000,,7.1,0.000,0.015,,8.8,,1986,21.7,0.927,2.2,0.023,,
2021-07-12,35309,2021,7,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,0.9,,,,0.0,3.5,,4.0,,,,,,,0,,6.9,0.906,0.003,44.0,10,,,,,,,0.066,,,0.900,0.0000,,0.0000,,6.7,0.000,0.032,,8.0,,649,19.8,1.048,2.2,0.026,,
2021-08-09,35573,2021,8,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,,,,,,,1.2,,,,0.0,4.1,,3.0,,,,,,,0,,7.7,1.158,0.011,76.0,0,,,,,,,0.114,,,0.400,,,,,7.4,0.000,0.010,,2.0,,28,30.6,1.499,2.2,0.021,3.0,
2021-08-09,35712,2021,8,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,1.1,,,,0.0,3.5,,3.2,,,,,,,0,,7.3,1.410,0.011,77.0,0,,,,,,,0.090,,,0.400,,,,,7.2,0.000,0.009,,2.4,,67,30.5,1.453,2.3,0.022,,
2021-08-09,35845,2021,8,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,1.4,,,,0.0,3.2,,3.7,,,,,,,0,,3.9,1.270,0.012,82.0,0,,,,,,,0.110,,,0.400,,,,,7.0,0.000,0.009,,2.8,,74,28.5,1.484,2.3,0.021,,
2021-09-09,36181,2021,9,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,0.01,,0.0000,0.00000,,0.0000,1.3,0.0000,0.00000,0.000,0.0,6.8,0.00,3.9,,,0.000,,0.0000,0.0000,0,0.000,10.8,1.502,0.010,73.0,1,,,0.000,0.000,0.0000000,,0.026,,,0.600,,0.00000,,0.000,8.0,0.000,0.007,,4.0,0.000,920,24.7,1.599,2.6,0.020,3.0,
2021-09-09,36323,2021,9,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,0.01,,0.0000,0.00000,,0.0000,1.6,0.0000,0.00000,0.000,0.0,5.1,0.00,3.6,,,0.000,,0.0000,0.0000,0,0.000,9.6,1.465,0.013,69.0,1,,,0.000,0.000,0.0000000,,0.057,,,0.600,,0.00000,,0.000,7.7,0.000,0.007,,5.2,0.000,1600,24.4,1.705,2.3,0.020,,
2021-09-09,36457,2021,9,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,0.01,,0.0000,0.00000,,0.0000,1.4,0.0000,0.00000,0.000,0.0,7.2,0.00,4.0,,,0.000,,0.0000,0.0000,0,0.000,6.4,1.463,0.009,62.0,1,,,0.000,0.000,0.0000000,,0.139,,,0.700,,0.00000,,0.000,7.3,0.000,0.008,,6.0,0.000,1200,22.9,1.800,2.3,0.049,,
2021-10-12,36718,2021,10,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,,,,,,,0.8,,,,0.0,3.4,,2.9,,,,,,,0,,9.0,0.544,0.013,95.0,0,,,,,,,0.026,,,0.400,,,,,7.5,0.000,0.010,,0.4,,340,24.1,0.621,2.0,0.020,4.0,
2021-10-12,36859,2021,10,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,1.0,,,,0.0,3.1,,3.1,,,,,,,0,,8.6,0.554,0.010,96.0,0,,,,,,,0.022,,,0.400,,,,,7.6,0.000,0.008,,0.4,,770,24.1,0.593,2.1,0.011,,
2021-10-12,36992,2021,10,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,0.9,,,,0.0,2.1,,3.7,,,,,,,0,,8.2,0.528,0.009,102.0,4,,,,,,,0.026,,,0.400,,,,,7.4,0.000,0.008,,0.8,,920,23.5,0.541,2.0,0.015,,
2021-11-03,37226,2021,11,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,,,,,,,0.8,,,,0.0,2.7,,2.6,,,,,,,0,,10.0,0.755,0.009,89.0,1,,,,,,,0.069,,,0.400,,,,,7.4,0.000,0.007,,4.4,,1100,17.4,0.800,2.1,0.016,2.0,
2021-11-03,37374,2021,11,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,1.2,,,,0.0,3.5,,2.7,,,,,,,0,,9.5,0.812,0.010,89.0,1,,,,,,,0.088,,,0.400,,,,,7.3,0.000,0.010,,3.6,,4800,17.3,0.981,2.2,0.018,,
2021-11-03,37508,2021,11,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,1.3,,,,0.0,3.8,,2.8,,,,,,,0,,9.3,0.760,0.013,89.0,1,,,,,,,0.083,,,0.400,,,,,7.3,0.000,0.010,,12.4,,4800,17.3,0.813,2.0,0.018,,
2021-12-08,37824,2021,12,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,0.01,,0.0000,0.00000,,,0.9,,0.00000,,0.0,3.2,0.00,2.5,,,0.000,,,,0,,10.9,0.837,0.009,104.0,0,,,,,0.0000000,,0.159,,,0.500,,0.00000,,,6.8,0.000,0.006,,1.6,,29,10.2,0.954,1.6,0.010,4.0,
2021-12-08,37967,2021,12,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,0.01,,0.0000,0.00000,,,1.3,,0.00000,,0.0,3.2,0.00,2.5,,,0.000,,,,0,,10.6,0.896,0.007,104.0,0,,,,,0.0000000,,0.175,,,0.500,,0.00000,,,6.7,0.000,0.006,,1.6,,19,10.2,0.941,1.9,0.011,,
2021-12-08,38101,2021,12,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,0.01,,0.0000,0.00000,,,0.9,,0.00000,,0.0,2.3,0.00,2.6,,,0.000,,,,0,,10.5,1.199,0.010,103.0,0,,,,,0.0000000,,0.190,,,0.800,,0.00000,,,6.7,0.000,0.007,,3.2,,17,10.0,1.267,1.5,0.015,,
