,측정소명,수온,수소이온농도,전기전도도,용존산소,탁도,총유기탄소,총질소,총인,클로로필,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌,벤젠,톨루엔,에틸벤젠,자일렌,자일렌,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌
2020-08-06,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-07,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-08,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-09,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-10,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-11,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-12,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-13,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-14,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-15,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-16,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-17,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-18,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-19,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-20,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-21,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-22,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-23,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-24,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-25,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-26,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-28,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-29,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-30,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-02,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-03,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-04,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-05,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-06,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-07,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-09,회상,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-10,회상,22.4,6.9,127.0,6.9,67.1,3.7,1.756,0.051,0.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-11,회상,22.3,6.9,137.0,6.9,66.9,3.3,1.729,0.048,0.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-12,회상,21.8,7.0,142.0,7.2,81.8,3.2,1.8,0.045,0.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-13,회상,22.0,7.0,145.0,7.3,90.8,3.2,1.787,0.043,0.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-14,회상,22.6,7.1,146.0,7.5,101.2,3.4,1.81,0.043,0.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-15,회상,23.1,7.1,147.0,7.7,107.0,3.5,1.801,0.042,1.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-16,회상,23.0,7.1,147.0,7.5,113.5,3.7,1.816,0.039,0.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-17,회상,22.5,7.1,149.0,7.6,117.5,,1.84,0.038,0.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-18,회상,21.9,7.2,151.0,7.9,113.8,,1.783,0.037,0.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-19,회상,21.5,7.3,152.0,8.2,107.9,4.3,1.736,0.034,0.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-20,회상,21.0,7.3,151.0,8.3,112.8,4.3,1.697,,0.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-21,회상,20.9,7.3,151.0,8.4,110.8,4.2,1.647,,1.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-22,회상,20.8,7.4,151.0,8.4,104.8,4.4,1.613,0.031,2.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-23,회상,20.4,7.4,149.0,8.0,105.7,4.3,1.585,0.031,1.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-24,회상,20.5,7.5,152.0,8.1,98.0,3.8,1.598,0.029,2.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-25,회상,20.4,7.5,165.0,8.5,73.6,3.6,1.697,,3.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-26,회상,20.8,7.6,170.0,9.0,62.0,3.6,1.659,,8.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-27,회상,21.4,7.7,178.0,9.1,49.0,3.5,1.632,,8.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-28,회상,21.9,7.9,187.0,8.9,36.7,3.1,1.628,,9.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-29,회상,21.6,8.0,176.0,8.8,51.6,3.5,1.888,,10.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-30,회상,21.6,8.0,175.0,8.8,51.4,3.5,2.149,,8.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-01,회상,22.5,8.4,174.0,9.2,47.4,3.5,2.094,,13.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-02,회상,22.9,8.5,173.0,9.6,49.5,,2.063,,16.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-03,회상,21.9,8.2,178.0,9.3,47.7,,2.027,,13.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-04,회상,22.0,8.0,181.0,,44.9,,2.086,,17.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-05,회상,,,,,,,,,8.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-06,회상,20.6,7.5,197.0,8.3,45.5,3.4,1.881,,8.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-07,회상,20.0,7.4,199.0,8.0,42.6,3.8,1.773,,5.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-08,회상,19.7,7.7,202.0,9.0,37.4,3.5,1.877,,9.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-09,회상,19.5,7.9,201.0,9.3,35.5,3.6,2.004,,15.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-10,회상,19.3,8.1,202.0,9.6,33.3,,2.043,,16.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-11,회상,19.0,8.0,202.0,9.3,36.2,,2.066,,16.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-12,회상,18.9,8.0,201.0,9.6,34.9,,2.191,,14.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-13,회상,18.3,7.8,200.0,9.2,35.3,,,,7.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-14,회상,17.7,7.6,199.0,8.8,38.2,,,,5.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-15,회상,17.9,7.7,202.0,9.0,32.2,4.3,1.89,,8.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-16,회상,17.4,7.7,202.0,8.8,28.9,4.2,1.876,,7.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-17,회상,17.5,7.9,203.0,9.4,22.0,4.2,1.837,,11.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-18,회상,17.3,8.0,203.0,9.8,19.9,4.2,1.794,,16.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-19,회상,17.1,8.2,203.0,10.5,17.1,4.2,1.746,,16.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-20,회상,16.8,8.8,202.0,12.3,13.4,4.4,1.667,,20.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-21,회상,16.2,8.8,201.0,12.1,14.3,4.4,1.579,,26.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-22,회상,16.2,8.5,202.0,11.3,15.2,4.2,1.695,,17.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-23,회상,15.4,7.7,206.0,9.6,22.0,4.4,1.957,,6.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-24,회상,15.1,7.6,205.0,9.4,23.4,4.4,1.898,,4.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-25,회상,14.8,7.6,207.0,9.5,22.6,4.3,1.798,,5.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-26,회상,15.3,7.8,208.0,9.7,20.6,4.3,,,6.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-27,회상,15.1,7.9,207.0,9.8,18.6,4.4,,,10.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-28,회상,14.8,8.1,206.0,9.9,15.8,4.4,1.99,,15.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-29,회상,14.7,8.2,204.0,10.2,13.8,4.3,1.945,,18.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-30,회상,14.6,8.6,200.0,10.7,9.8,4.2,2.066,,26.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-31,회상,14.7,8.7,199.0,10.8,7.5,4.0,2.087,,26.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-01,회상,14.3,8.6,201.0,10.4,5.3,3.7,2.104,,24.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-02,회상,14.1,8.4,202.0,10.0,4.7,3.6,2.09,,20.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-03,회상,13.5,8.0,203.0,,7.5,3.5,1.984,,13.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-04,회상,13.1,8.1,203.0,10.9,8.6,3.3,1.874,,11.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-05,회상,13.2,8.2,204.0,11.2,6.7,3.3,1.791,,11.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-06,회상,12.9,8.4,203.0,11.5,4.5,3.3,1.788,,13.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-07,회상,12.9,8.3,203.0,11.1,4.5,3.3,1.796,,12.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-08,회상,12.2,8.3,205.0,11.1,4.6,3.3,1.802,,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-09,회상,11.1,8.2,208.0,11.1,5.0,3.3,1.83,,10.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-10,회상,11.0,8.2,209.0,11.3,5.3,3.4,1.762,,11.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-11,회상,11.3,8.3,213.0,12.1,4.9,3.4,1.634,,12.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-12,회상,11.4,8.3,221.0,12.1,4.1,3.4,1.702,,12.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-13,회상,11.1,8.1,223.0,11.6,4.3,3.3,1.744,,10.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-14,회상,11.1,8.4,226.0,12.3,3.0,,1.88,,10.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-15,회상,11.4,8.6,222.0,12.6,3.1,,1.787,,12.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-16,회상,11.6,8.7,220.0,12.7,2.9,,1.863,,13.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-17,회상,11.8,8.5,221.0,12.4,3.0,3.3,1.952,,12.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-18,회상,12.5,8.4,220.0,11.8,3.0,3.1,2.087,,12.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-19,회상,13.0,8.3,222.0,10.5,3.1,2.9,2.398,,9.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-20,회상,11.8,7.9,226.0,9.3,4.4,2.9,2.473,,4.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-21,회상,12.5,7.9,222.0,9.0,5.9,4.0,2.914,,5.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-22,회상,12.7,7.9,235.0,,6.3,3.7,2.761,,4.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-23,회상,11.3,7.8,236.0,,9.6,3.5,2.413,,3.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-24,회상,10.5,7.8,236.0,11.4,9.9,3.3,,,5.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-25,회상,10.2,7.9,239.0,11.6,7.7,3.1,2.609,,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-26,회상,10.0,7.9,239.0,11.9,5.8,3.5,2.636,,7.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-27,회상,9.4,8.0,238.0,12.3,4.3,3.5,2.58,,7.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-28,회상,8.8,7.9,237.0,12.2,5.2,3.1,2.484,,5.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-29,회상,8.1,7.8,239.0,12.4,4.7,2.7,2.475,,4.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-30,회상,7.8,7.9,242.0,12.4,4.2,3.1,2.371,,3.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-01,회상,7.7,7.9,249.0,12.5,3.5,3.0,2.325,,3.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-02,회상,7.2,7.9,256.0,12.7,2.5,3.4,,,3.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-03,회상,6.4,7.8,252.0,12.6,2.7,3.6,,,3.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-04,회상,6.0,7.8,242.0,12.5,2.4,3.0,2.218,,4.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-05,회상,5.6,7.7,237.0,12.6,2.4,3.0,2.141,,3.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-06,회상,5.6,7.7,232.0,12.7,3.5,2.9,2.112,,4.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-07,회상,5.6,7.7,234.0,12.8,3.6,3.2,2.081,,4.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-08,회상,5.3,7.6,241.0,13.2,2.6,2.9,2.057,,4.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-09,회상,4.9,7.6,239.0,13.5,2.7,3.0,2.045,,4.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-10,회상,5.0,7.6,235.0,13.7,2.8,3.0,2.061,,4.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-11,회상,5.2,7.6,234.0,13.5,2.2,2.9,2.016,,3.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-12,회상,5.2,7.6,232.0,13.2,2.1,2.8,1.94,,2.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-13,회상,4.9,7.6,229.0,13.4,2.2,3.2,1.92,,3.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-14,회상,4.6,7.6,228.0,13.4,2.2,3.0,1.788,,2.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-15,회상,4.7,7.6,231.0,13.2,2.6,2.8,1.77,,3.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-16,회상,4.5,7.6,231.0,13.1,2.9,2.8,1.876,,4.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-17,회상,3.7,7.6,229.0,13.2,2.5,2.9,1.878,,4.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-18,회상,2.0,7.6,228.0,14.0,1.5,,1.94,,2.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-19,회상,1.7,7.6,227.0,14.4,1.2,3.0,1.94,,1.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-20,회상,1.6,7.5,224.0,14.8,1.2,2.9,1.928,,0.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-21,회상,1.7,7.5,222.0,14.7,,2.8,1.935,,0.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-22,회상,1.9,7.4,220.0,14.5,,2.9,2.003,,1.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-23,회상,2.0,7.4,221.0,14.3,1.5,3.5,2.112,,1.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-24,회상,2.0,7.4,224.0,14.3,1.2,3.4,2.26,,1.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-25,회상,2.2,7.5,229.0,14.3,1.3,3.2,2.124,,1.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-26,회상,2.4,7.5,219.0,14.3,1.1,3.1,1.998,,1.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-27,회상,2.7,7.5,216.0,14.2,1.0,2.9,1.977,,2.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-28,회상,3.2,7.6,214.0,14.1,1.0,2.9,1.945,,3.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-29,회상,3.5,7.6,217.0,13.7,1.1,2.8,2.126,,4.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-30,회상,3.2,7.6,227.0,11.8,1.2,2.7,2.285,,5.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-31,회상,3.1,7.6,228.0,10.0,1.3,2.7,2.167,,5.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-01,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-02,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-03,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-05,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-07,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-10,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-11,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-12,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-13,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-14,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-15,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-16,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-17,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-18,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-19,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-20,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-21,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-22,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-23,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-24,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-25,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-26,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-27,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-28,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-30,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-02,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-04,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-06,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-07,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-08,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-09,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-11,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-13,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-14,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-15,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-16,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-17,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-18,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-19,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-20,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-21,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-22,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-23,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-24,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-25,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-26,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-27,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-01,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-02,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-03,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-04,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-05,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-06,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-07,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-08,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-09,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-10,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-11,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-12,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-13,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-14,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-15,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-16,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-17,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-18,회상,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-19,회상,12.9,8.3,221.0,11.6,5.7,3.2,2.022,ND,34.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
