,측정소명,수온,수소이온농도,전기전도도,용존산소,탁도,총유기탄소,총질소,총인,암모니아성질소,질산성질소,인산염인,클로로필,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌,벤젠,톨루엔,에틸벤젠,자일렌,자일렌,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌,페놀
2014-12-19,다산,3.0,8.8,265.0,12.3,1.5,4.2,,0.015,0.018,1.35,0.009,52.8,,,,,,,,,,,,,,,,0.0
2014-12-20,다산,3.2,8.9,264.0,12.1,1.6,,,0.016,0.063,1.463,0.011,55.6,,,,,,,,,,,,,,,,
2014-12-21,다산,3.0,8.8,266.0,11.7,1.4,,,0.015,0.18,1.429,0.011,52.3,,,,,,,,,,,,,,,,0.0
2014-12-22,다산,2.9,8.8,267.0,11.6,1.4,,,0.015,0.116,1.41,0.011,53.1,,,,,,,,,,,,,,,,0.0
2014-12-23,다산,2.8,8.8,269.0,,1.3,3.9,,0.014,0.078,1.411,0.01,48.6,,,,,,,,,,,,,,,,0.0
2014-12-24,다산,2.9,8.8,269.0,,1.7,3.9,,0.013,0.072,1.373,0.011,46.8,,,,,,,,,,,,,,,,0.0
2014-12-25,다산,2.9,8.8,271.0,12.2,1.5,4.0,,0.012,0.069,1.267,0.011,46.5,,,,,,,,,,,,,,,,0.0
2014-12-26,다산,2.9,8.8,273.0,12.3,1.6,4.2,,0.012,,1.185,0.011,49.3,,,,,,,,,,,,,,,,0.0
2014-12-27,다산,2.8,8.8,275.0,12.5,1.7,4.3,,0.011,0.015,1.162,0.007,52.7,,,,,,,,,,,,,,,,0.0
2014-12-28,다산,2.7,8.8,276.0,12.7,1.5,4.2,,0.012,0.022,1.186,0.007,51.4,,,,,,,,,,,,,,,,0.0
2014-12-29,다산,2.8,8.8,276.0,12.7,1.4,4.1,,0.019,0.015,1.155,0.008,48.4,,,,,,,,,,,,,,,,0.0
2014-12-30,다산,3.2,8.9,274.0,13.4,1.1,4.2,,0.015,0.016,0.973,0.008,46.3,,,,,,,,,,,,,,,,
2014-12-31,다산,3.1,8.9,274.0,13.4,1.2,4.1,,0.017,0.016,0.985,0.01,49.6,,,,,,,,,,,,,,,,0.0
2015-01-01,다산,3.0,8.8,272.0,13.3,1.6,4.2,,0.017,0.016,0.952,0.01,51.9,,,,,,,,,,,,,,,,0
2015-01-02,다산,2.7,8.8,272.0,13.2,1.7,4.2,,0.017,0.02,0.878,0.01,53.0,,,,,,,,,,,,,,,,0
2015-01-03,다산,2.7,8.8,270.0,13.3,1.7,4.2,,0.017,0.02,0.971,0.011,53.3,,,,,,,,,,,,,,,,0
2015-01-04,다산,2.7,8.8,269.0,13.3,1.7,4.6,,0.017,0.02,1.145,0.011,52.1,,,,,,,,,,,,,,,,0
2015-01-05,다산,2.8,8.7,269.0,13.2,1.3,4.6,,0.017,0.02,1.312,0.011,67.1,,,,,,,,,,,,,,,,
2015-01-06,다산,3.0,8.6,270.0,12.6,1.3,4.3,,0.016,0.018,1.546,0.01,61.9,,,,,,,,,,,,,,,,0
2015-01-07,다산,2.8,8.6,271.0,12.5,1.3,3.9,,0.015,,1.371,0.011,54.8,,,,,,,,,,,,,,,,0
2015-01-08,다산,2.7,8.5,274.0,12.8,1.3,3.9,,0.015,,1.34,0.011,53.1,,,,,,,,,,,,,,,,0
2015-01-09,다산,2.7,8.4,276.0,12.8,1.3,3.8,,0.014,,1.189,0.01,49.1,,,,,,,,,,,,,,,,0
2015-01-10,다산,2.7,8.4,276.0,12.8,1.0,3.7,,0.014,,0.967,0.01,45.3,,,,,,,,,,,,,,,,0
2015-01-11,다산,2.7,8.3,277.0,12.7,1.0,3.6,,0.015,,1.068,0.01,43.2,,,,,,,,,,,,,,,,0
2015-01-12,다산,2.8,8.2,279.0,12.8,0.9,3.4,,0.015,,1.137,0.011,42.6,,,,,,,,,,,,,,,,0
2015-01-13,다산,2.9,8.1,281.0,12.8,1.0,3.1,,0.015,,1.183,0.011,41.8,,,,,,,,,,,,,,,,0
2015-01-14,다산,2.9,8.1,283.0,13.0,0.7,3.0,,0.015,0.034,1.06,0.011,42.8,,,,,,,,,,,,,,,,0
2015-01-15,다산,3.1,8.1,286.0,13.0,0.7,3.0,,0.013,0.031,0.911,0.01,41.0,,,,,,,,,,,,,,,,0
2015-01-16,다산,2.9,8.1,292.0,13.1,0.7,3.0,,0.005,0.024,1.153,0.005,40.6,,,,,,,,,,,,,,,,0
2015-01-17,다산,2.9,8.0,295.0,12.7,0.8,3.0,,0.005,0.022,1.497,0.005,42.6,,,,,,,,,,,,,,,,0
2015-01-18,다산,2.9,8.0,294.0,12.5,0.9,3.0,,0.007,0.032,1.798,0.004,44.5,,,,,,,,,,,,,,,,0
2015-01-19,다산,2.9,8.0,295.0,12.2,0.9,3.0,,0.013,0.039,1.998,0.009,29.2,,,,,,,,,,,,,,,,0
2015-01-20,다산,3.1,7.9,295.0,12.0,1.0,2.9,,0.018,0.041,2.226,0.015,29.3,,,,,,,,,,,,,,,,0
2015-01-21,다산,3.1,7.9,295.0,11.8,0.9,2.9,,0.019,0.036,2.207,0.015,31.5,,,,,,,,,,,,,,,,0
2015-01-22,다산,,,,,,,,,,,,27.2,,,,,,,,,,,,,,,,0
2015-01-23,다산,3.3,7.8,329.0,12.4,1.4,3.0,,0.011,0.022,1.88,0.008,25.4,,,,,,,,,,,,,,,,0
2015-01-24,다산,3.3,7.8,329.0,12.4,1.4,3.0,,0.012,0.014,1.643,0.009,26.1,,,,,,,,,,,,,,,,0
2015-01-25,다산,3.3,7.8,327.0,12.4,1.5,3.0,,0.012,0.008,1.676,0.011,28.8,,,,,,,,,,,,,,,,0
2015-01-26,다산,3.4,7.8,325.0,12.4,1.6,3.0,,0.016,0.01,1.577,0.011,29.1,,,,,,,,,,,,,,,,0
2015-01-27,다산,3.6,7.9,322.0,12.5,1.7,3.0,,0.017,0.011,1.348,0.01,30.3,,,,,,,,,,,,,,,,0
2015-01-28,다산,3.4,7.8,321.0,12.3,2.0,3.0,,0.018,0.007,1.346,0.011,30.3,,,,,,,,,,,,,,,,0
2015-01-29,다산,3.4,7.8,319.0,12.2,2.0,3.0,,0.018,0.011,1.466,0.011,32.6,,,,,,,,,,,,,,,,0
2015-01-30,다산,3.5,7.8,318.0,12.1,2.1,3.0,,0.015,0.01,1.39,0.01,32.1,,,,,,,,,,,,,,,,0
2015-01-31,다산,3.5,7.9,320.0,12.1,2.3,3.1,,0.012,0.01,1.524,0.01,34.2,,,,,,,,,,,,,,,,0
2015-02-01,다산,3.5,7.9,323.0,12.0,2.3,3.2,,0.012,0.01,1.377,0.011,36.1,,,,,,,,,,,,,,,,0
2015-02-02,다산,3.4,7.9,328.0,12.0,2.1,3.2,,0.011,0.01,1.547,0.008,43.0,,,,,,,,,,,,,,,,0
2015-02-03,다산,3.6,7.9,329.0,12.0,2.1,3.3,,0.012,0.011,1.673,0.008,44.2,,,,,,,,,,,,,,,,
2015-02-04,다산,3.6,8.0,329.0,12.1,2.0,3.3,,0.016,0.01,1.553,0.012,45.6,,,,,,,,,,,,,,,,0
2015-02-05,다산,3.8,8.0,328.0,12.1,2.1,3.3,,0.018,0.013,1.38,0.013,42.9,,,,,,,,,,,,,,,,0
2015-02-06,다산,4.1,8.2,327.0,12.2,2.4,3.4,3.463,0.014,0.017,1.28,0.011,46.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-07,다산,4.2,8.4,327.0,,2.1,3.6,3.478,0.013,0.013,1.287,0.01,46.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-08,다산,4.1,8.4,327.0,12.2,3.2,3.5,3.531,0.013,0.013,1.207,0.009,46.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-09,다산,3.8,8.4,329.0,12.3,3.0,3.5,3.571,0.013,0.012,1.159,0.009,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,다산,3.9,8.4,331.0,12.3,2.7,3.5,3.697,0.014,0.014,1.342,0.009,47.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,다산,3.7,8.5,332.0,12.5,2.4,3.5,3.915,0.015,0.011,1.581,0.008,45.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,다산,4.0,8.5,332.0,12.6,2.3,3.5,3.961,0.012,0.01,1.602,0.006,46.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,다산,4.1,8.5,332.0,12.5,2.7,3.5,3.978,0.011,0.009,1.545,0.004,44.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-14,다산,4.1,8.6,331.0,12.6,2.3,3.6,3.928,0.01,0.01,1.403,0.004,41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-15,다산,3.9,8.6,329.0,12.6,2.0,3.5,3.888,0.01,0.013,1.484,0.003,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-16,다산,4.4,8.5,329.0,12.3,2.4,3.5,3.815,0.01,0.011,1.559,0.003,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-17,다산,4.7,8.5,327.0,12.2,2.4,3.4,3.746,0.013,0.009,1.322,0.006,34.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-18,다산,4.8,8.5,326.0,12.0,2.4,3.4,3.722,0.011,0.009,1.245,0.003,32.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-19,다산,5.0,8.5,324.0,11.7,2.2,3.3,3.713,0.012,0.01,1.551,0.006,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20,다산,5.3,8.5,324.0,11.6,2.1,3.3,3.707,0.009,0.012,1.647,0.008,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015-02-21,다산,5.4,8.5,326.0,11.4,1.9,3.3,3.612,0.011,0.01,1.748,0.008,29.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015-02-22,다산,5.8,8.5,329.0,11.4,1.9,3.4,3.622,0.011,0.009,1.67,0.01,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-23,다산,6.0,8.3,332.0,11.1,2.5,3.4,3.61,0.011,0.008,1.381,0.01,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-24,다산,6.3,8.3,335.0,11.3,2.0,3.5,3.583,0.01,0.01,1.315,0.008,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-25,다산,6.3,8.3,335.0,11.6,3.2,3.5,3.613,0.009,0.009,1.255,0.006,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-26,다산,6.2,8.3,330.0,11.6,2.5,3.6,3.6,0.007,0.007,1.541,0.005,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,다산,6.1,8.2,326.0,11.5,2.8,3.7,3.625,0.008,0.008,1.686,0.007,19.4,,,,,,,,,,,,,,,,0
2015-02-28,다산,6.0,8.2,321.0,11.4,2.5,4.0,3.651,0.007,0.008,1.719,0.005,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,다산,6.0,8.1,319.0,11.9,2.2,,3.684,0.006,0.01,2.214,0.002,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-02,다산,6.3,8.1,319.0,12.3,3.4,,3.652,0.008,0.01,2.384,0.004,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-03,다산,6.3,8.1,319.0,12.2,2.5,,3.636,0.011,,2.65,0.007,111.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-04,다산,6.1,8.0,318.0,11.9,2.2,,3.78,0.014,,2.587,0.011,90.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-05,다산,6.2,8.0,317.0,11.9,2.5,3.8,3.743,0.014,0.008,2.298,0.011,82.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06,다산,6.3,8.1,313.0,12.0,2.5,3.8,3.816,0.015,0.009,2.644,0.01,87.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-07,다산,7.2,8.3,310.0,12.1,2.7,3.8,3.868,0.009,0.009,2.553,0.007,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-08,다산,7.0,8.3,308.0,12.1,1.7,3.7,3.854,0.009,0.009,2.501,0.008,86.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-09,다산,7.3,8.4,307.0,12.1,2.0,3.7,3.83,0.01,,2.493,0.008,89.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-10,다산,7.0,8.3,309.0,11.7,3.3,3.7,3.797,0.014,0.011,1.344,0.01,87.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-11,다산,6.9,8.2,309.0,11.5,3.3,3.7,3.804,,0.008,1.671,,91.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12,다산,6.9,8.3,308.0,11.4,2.7,3.7,3.806,,0.008,,,107.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-13,다산,6.9,8.3,309.0,11.4,2.7,3.7,3.767,0.011,0.011,2.536,0.008,125.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-14,다산,7.4,8.3,308.0,11.4,2.4,3.6,3.754,,0.016,2.382,0.008,119.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-15,다산,7.8,8.4,308.0,11.5,1.9,3.7,3.753,,0.029,2.293,0.007,118.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-16,다산,8.6,8.4,308.0,11.5,1.4,,3.741,,,2.125,,95.1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2015-03-17,다산,,,,,,,3.652,,,1.857,,70.4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2015-03-18,다산,,,,,,,3.594,,,2.054,,68.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19,다산,9.8,8.3,299.0,11.6,13.5,,3.75,,,2.005,,58.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,다산,9.5,8.2,295.0,11.5,12.6,3.2,3.787,,0.016,1.961,,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-21,다산,10.5,8.3,303.0,11.3,6.5,3.3,3.689,,0.014,2.058,,71.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-22,다산,10.2,8.3,311.0,11.3,4.4,3.3,3.6,,0.007,2.129,,89.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-23,다산,9.8,8.2,309.0,11.1,4.5,3.2,3.674,,0.006,,,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-24,다산,10.1,8.1,302.0,11.5,5.5,3.1,3.676,,0.008,,,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-25,다산,10.5,8.2,300.0,12.5,4.9,3.2,3.635,0.021,0.008,,0.015,32.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-26,다산,11.3,8.5,292.0,12.9,4.1,3.3,3.529,0.021,0.012,,0.015,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-27,다산,11.6,8.6,287.0,12.9,3.9,3.3,3.296,0.02,0.013,,0.012,34.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-28,다산,11.8,8.7,276.0,13.0,3.5,3.3,3.215,0.019,0.011,,0.011,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-29,다산,12.3,8.7,274.0,12.7,3.4,3.1,3.145,0.018,0.013,,0.009,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30,다산,12.1,8.7,271.0,12.7,3.1,3.1,3.135,0.019,,,0.008,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-31,다산,12.3,8.7,267.0,12.7,2.8,3.1,3.17,0.018,,,0.005,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
2015-04-01,다산,12.1,8.4,268.0,12.4,3.7,2.9,3.241,0.018,0.012,,0.009,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-02,다산,12.1,8.5,267.0,12.7,2.9,2.9,3.236,0.018,0.01,,0.014,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015-04-03,다산,13.2,8.4,269.0,12.3,3.0,2.9,3.219,0.019,0.011,,0.016,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-04,다산,12.8,7.9,272.0,11.3,6.2,2.9,3.201,0.021,0.014,,0.018,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-05,다산,12.6,8.0,272.0,11.3,4.4,2.8,3.207,0.021,,,0.018,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-06,다산,13.0,7.9,280.0,11.0,5.1,2.9,3.43,0.018,,,0.016,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-07,다산,12.5,7.9,274.0,11.2,4.8,2.9,3.382,0.027,,,0.016,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08,다산,12.5,7.8,273.0,10.9,5.2,3.1,3.398,0.023,,,0.016,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09,다산,13.2,7.8,275.0,11.0,3.7,3.2,3.384,0.019,,,0.014,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10,다산,14.0,8.1,274.0,11.4,4.4,3.3,3.369,0.021,0.008,,0.014,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11,다산,15.0,8.3,276.0,11.7,4.9,3.4,3.376,0.021,0.009,,0.014,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-12,다산,14.7,8.4,277.0,12.0,4.6,3.5,3.448,0.021,0.011,,0.015,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-13,다산,14.3,8.1,279.0,11.4,3.6,3.4,3.396,0.021,0.01,,0.014,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14,다산,14.4,8.0,266.0,11.0,5.1,3.4,3.392,0.017,0.01,,0.011,18.9,,,,,,,,,,,,,,,,0
2015-04-15,다산,14.6,7.9,258.0,10.9,,3.2,,0.015,0.01,,0.01,16.6,,,,,,,,,,,,,,,,0
2015-04-16,다산,14.8,7.7,279.0,10.4,,3.1,3.767,0.02,0.01,,0.013,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17,다산,14.7,7.6,277.0,10.1,5.5,3.1,3.686,0.021,0.009,,0.013,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-18,다산,15.5,7.7,273.0,10.5,4.5,3.1,3.29,0.021,0.01,,0.013,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19,다산,15.5,7.8,268.0,10.6,5.2,3.1,3.36,0.022,0.011,,0.013,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-20,다산,15.6,7.6,265.0,10.2,,3.1,3.405,0.026,0.01,,0.014,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-21,다산,16.2,7.5,265.0,9.6,,2.8,3.391,0.025,0.009,,0.014,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-22,다산,17.4,7.5,260.0,9.7,5.8,2.8,3.331,0.017,0.009,,0.005,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-23,다산,15.9,7.7,259.0,10.4,6.9,2.8,3.293,0.017,0.009,,0.006,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-24,다산,16.1,7.9,259.0,10.8,6.7,2.8,3.238,0.015,0.011,,0.006,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-25,다산,17.1,8.0,259.0,11.0,6.8,2.7,3.241,0.024,0.011,,0.018,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-26,다산,18.3,8.3,259.0,11.4,7.8,2.7,3.236,0.02,,,0.01,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-27,다산,18.2,8.3,256.0,11.7,6.5,2.7,3.209,0.021,,,0.008,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-28,다산,18.2,8.4,253.0,12.0,4.9,2.7,2.991,0.021,0.008,,0.012,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-29,다산,17.8,8.0,254.0,10.8,4.8,2.6,2.938,0.019,0.012,,0.016,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-30,다산,18.9,8.1,251.0,10.6,4.3,2.7,2.93,0.02,,,0.012,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,다산,19.8,8.3,249.0,10.9,4.7,2.5,2.834,0.02,,,0.011,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-02,다산,20.0,8.3,248.0,11.0,4.7,2.4,2.794,0.019,,,0.012,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-03,다산,20.3,8.2,244.0,10.6,4.0,2.4,2.892,0.019,,,0.013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04,다산,20.1,7.9,249.0,10.0,5.5,2.5,2.765,0.023,,,0.015,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05,다산,20.6,7.7,253.0,9.8,7.4,2.6,2.945,0.021,,,0.015,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-06,다산,20.7,7.8,250.0,10.3,7.5,,3.135,0.019,,,0.014,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07,다산,21.4,7.9,250.0,10.3,5.9,2.8,3.43,0.021,0.012,,0.015,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-08,다산,21.7,8.1,252.0,10.7,5.9,2.6,3.43,0.021,0.013,,0.014,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-09,다산,22.5,8.3,255.0,10.3,6.5,2.4,3.341,0.023,0.015,,0.014,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10,다산,23.2,8.2,261.0,9.7,4.6,2.4,3.331,0.024,0.014,,0.016,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-11,다산,22.0,8.1,264.0,9.1,5.0,2.4,3.368,0.022,0.013,,0.014,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-12,다산,21.5,8.1,263.0,8.3,4.8,2.3,3.457,0.021,0.014,,0.013,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-13,다산,21.2,7.9,265.0,8.1,5.5,2.3,3.551,0.015,0.012,,0.009,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-14,다산,21.3,7.8,266.0,7.7,6.2,2.6,3.738,0.016,0.013,,0.011,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-15,다산,22.5,8.0,268.0,8.2,5.3,4.3,3.711,0.016,0.014,,0.01,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-16,다산,23.3,8.2,271.0,8.5,4.3,3.9,3.725,0.016,0.014,,0.007,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-17,다산,23.0,8.2,276.0,8.3,4.0,3.7,3.802,0.016,0.013,,0.005,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-18,다산,22.0,8.2,276.0,8.5,3.7,3.6,3.875,0.017,0.015,,0.006,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-19,다산,22.4,8.0,275.0,8.3,3.4,3.4,4.14,0.018,0.011,,0.004,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-20,다산,22.4,8.3,275.0,9.0,4.5,3.4,4.077,0.016,0.011,,0.004,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-21,다산,22.2,8.3,275.0,9.2,5.4,3.1,,0.015,0.011,,0.005,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-22,다산,23.1,8.3,275.0,9.5,4.7,2.8,,,0.016,2.087,,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-23,다산,23.5,8.3,277.0,9.8,4.5,3.3,3.427,,0.018,2.032,,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-24,다산,23.7,8.4,279.0,9.6,3.2,,3.427,0.012,0.017,1.912,0.007,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-25,다산,24.6,8.4,281.0,9.4,2.8,2.4,3.441,0.014,0.018,1.703,0.009,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-26,다산,25.0,8.5,282.0,9.6,2.9,2.4,3.329,0.016,0.018,1.604,0.009,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-27,다산,25.3,8.6,289.0,9.6,2.8,,3.177,0.014,,2.516,0.008,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-28,다산,25.4,8.8,295.0,9.4,3.7,2.7,3.116,0.013,0.013,2.177,0.008,4.1,,,,,,,,,,,,,,,,0
2015-05-29,다산,25.2,8.8,293.0,10.0,3.4,2.7,3.12,0.012,0.016,1.963,0.006,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-30,다산,25.0,8.7,293.0,9.8,3.4,2.7,3.177,0.013,0.015,1.92,0.007,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-31,다산,25.1,8.6,294.0,10.0,4.2,2.6,3.123,0.013,0.014,1.889,0.007,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01,다산,25.6,8.6,298.0,9.7,3.3,2.6,3.165,0.013,0.015,1.914,0.007,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-02,다산,25.4,8.7,301.0,9.2,3.2,2.7,3.225,0.013,0.013,1.903,0.008,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015-06-03,다산,25.0,8.5,302.0,8.7,3.8,2.6,3.17,0.014,0.017,1.962,0.009,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015-06-04,다산,25.0,8.3,306.0,8.1,3.6,2.6,3.239,0.014,0.016,2.066,0.007,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015-06-05,다산,24.1,8.3,307.0,8.1,3.7,2.7,3.356,0.014,0.017,1.873,0.008,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
