 채수 일자,No,연도,월,조사회차,수계명,중권역명,측정소명,수심,음이온계면활성제,유량,안티몬,비소,바륨,벤젠,생물화학적산소요구량,사염화탄소,카드뮴,클로로포름,염소이온,클로로필,시안,화학적산소요구량,색도,크롬,가크롬,구리,다이클로로에탄,다이클로로메탄,다이에틸헥실프탈레이트,다이옥세인,용존산소,용존총질소,용존총인,전기전도도,분원성대장균군,용해성철,불소,헥사클로로벤젠,포름알데히드,수은,용해성망간,암모니아성질소,노말헥산추출물질,니켈,질산성질소,유기인,납,폴리클로리네이티드비페닐,테트라클로로에틸렌,수소이온농도,페놀류,인산염인,셀레늄,부유물질,트리클로로에틸렌,총대장균군,수온,총질소,총유기탄소,총인,투명도,아연
2012-12-18,85116,2012,12,3회차,낙동강,낙동밀양,남지,,0.00,,,0.00000,,,1.5,,0.00000,,,13.0,0.00,3.9,,,0.000,,,,,,12.8,3.177,0.020,190.0,160,,,,,0.0000000,,0.045,,,3.120,,0.00000,,,8.0,0.000,0.009,,4.8,,190.0,5.0,3.285,1.2,0.052,,
2013-12-19,85236,2013,12,3회차,낙동강,낙동밀양,남지,,0.00,,0.0000,0.00000,,,1.6,,0.00000,,,18.3,0.00,3.3,,,0.000,,,,,,12.3,3.204,0.015,404.0,2,,,,,0.0000000,,0.135,,,2.952,,0.00000,,,8.0,0.000,0.000,,5.8,,66.0,5.0,3.398,1.6,0.034,,
2014-12-16,85389,2014,12,3회차,낙동강,낙동밀양,남지,,0.00,,0.0000,0.00000,,,1.3,,0.00000,,,14.4,0.00,4.6,,,0.000,,,,,,13.0,2.811,0.007,310.0,20,,,,,0.0000000,,0.056,,,2.210,,0.00000,,,8.7,0.000,0.006,,4.8,,800.0,5.7,2.925,2.8,0.030,,
2015-12-15,85651,2015,12,3회차,낙동강,낙동밀양,남지,,정량한계미만,,정량한계미만,정량한계미만,,,1.1,,정량한계미만,,,10.4,정량한계미만,5.4,,,정량한계미만,,,,,,11.4,2.516,0.018,300.0,162,,,,,정량한계미만,,0.075,,,1.598,,정량한계미만,,,7.9,정량한계미만,0.010,,5.0,,630.0,9.9,2.517,2.4,0.036,,
2011-12-27,99136,2011,12,4회차,낙동강,낙동밀양,남지,,,,,,,,2.5,,,,,52.1,,5.2,,,,,,,,,13.9,3.408,0.046,333.0,11,,,,,,,0.101,,,2.912,,,,,8.4,0.000,0.039,,9.6,,58.0,2.0,3.449,,0.178,,
2012-12-26,99270,2012,12,4회차,낙동강,낙동밀양,남지,,,,,,,,1.3,,,,,4.7,,4.6,,,,,,,,,12.2,3.04,0.038,304.0,35,,,,,,,0.170,,,2.866,,,,,8.1,0.000,0.012,,4.2,,180.0,2.0,3.044,1.2,0.048,,
2013-12-24,99378,2013,12,4회차,낙동강,낙동밀양,남지,,,,,,,,2.1,,,,,34.0,,3.4,,,,,,,,,14.1,3.315,0.028,418.0,0,,,,,,,0.114,,,3.117,,,,,8.2,0.000,0.014,,6.4,,80.0,5.0,3.474,2.3,0.038,,
2014-12-23,99464,2014,12,4회차,낙동강,낙동밀양,남지,,,,,,,,1.0,,,,,5.3,,4.3,,,,,,,,,13.4,2.863,0.008,298.0,0,,,,,,,0.117,,,2.230,,,,,8.2,0.000,0.006,,3.8,,120.0,3.8,2.896,2.5,0.021,,
2015-12-22,99540,2015,12,4회차,낙동강,낙동밀양,남지,,,,,,,,1.0,,,,,7.4,,4.8,,,,,,,,,12.5,1.987,0.011,256.0,18,,,,,,,0.026,,,1.423,,,,,8.2,정량한계미만,0.005,,3.0,,780.0,8.0,2.1,1.9,0.023,,
2016-01-05,85,2016,1,1회차,낙동강,낙동밀양,남지,,,,,,,,1.3,,,,,10.4,,5.3,,,,,,,,,13.3,2.922,0.016,370.0,0,,,,,,,0.076,,,2.227,,,,,8.3,정량한계미만,0.006,,4.2,,95,5.6,3.029,2.1,0.023,,
2016-01-12,949,2016,1,2회차,낙동강,낙동밀양,남지,,,,,,,,1.3,,,,,10.7,,5.6,,,,,,,,,14.0,3.341,0.015,423.0,0,,,,,,,0.198,,,2.705,,,,,8.3,정량한계미만,0.007,,5.0,,115,4.6,3.680,2.2,0.022,,
2016-01-19,1259,2016,1,3회차,낙동강,낙동밀양,남지,,정량한계미만,,정량한계미만,정량한계미만,,,1.1,,정량한계미만,,,9.5,정량한계미만,6.8,,,정량한계미만,,,,,,13.8,3.467,0.037,457.0,2,,,,,정량한계미만,,0.185,,,2.431,,정량한계미만,,,8.3,정량한계미만,정량한계미만,,7.2,,50,3.1,3.560,2.3,0.039,,
2016-01-26,1587,2016,1,4회차,낙동강,낙동밀양,남지,,,,,,,,1.0,,,,,4.9,,6.6,,,,,,,,,14.5,2.664,0.013,320.0,0,,,,,,,0.173,,,1.837,,,,,7.6,정량한계미만,0.003,,6.0,,250,1.7,2.726,2.0,0.024,,
2016-02-02,1936,2016,2,1회차,낙동강,낙동밀양,남지,,,,,,,,1.2,,,,,6.2,,6.9,,,,,,,,,13.7,2.638,0.009,293.0,38,,,,,,,0.177,,,1.717,,,,,8.0,정량한계미만,0.008,,5.0,,230,2.6,2.721,2.1,0.025,,
2016-02-11,2533,2016,2,2회차,낙동강,낙동밀양,남지,,,,,,,,1.3,,,,,9.3,,4.4,,,,,,,,,14.5,3.276,0.011,369.0,0,,,,,,,0.214,,,2.324,,,,,8.0,정량한계미만,0.006,,3.0,,50,4.7,3.406,2.2,0.020,,
