 채수 일자,No,연도,월,조사회차,수계명,중권역명,측정소명,수심,음이온계면활성제,유량,안티몬,비소,바륨,벤젠,생물화학적산소요구량,사염화탄소,카드뮴,클로로포름,염소이온,클로로필,시안,화학적산소요구량,색도,크롬,가크롬,구리,다이클로로에탄,다이클로로메탄,다이에틸헥실프탈레이트,다이옥세인,용존산소,용존총질소,용존총인,전기전도도,분원성대장균군,용해성철,불소,헥사클로로벤젠,포름알데히드,수은,용해성망간,암모니아성질소,노말헥산추출물질,니켈,질산성질소,유기인,납,폴리클로리네이티드비페닐,테트라클로로에틸렌,수소이온농도,페놀류,인산염인,셀레늄,부유물질,트리클로로에틸렌,총대장균군,수온,총질소,총유기탄소,총인,투명도,아연
2014-10-20,82487,2014,10,3회차,낙동강,창녕합천보(낙동고령),덕곡,,정량한계미만,,정량한계미만,정량한계미만,,,1.9,,정량한계미만,,,40.8,정량한계미만,6.1,,,정량한계미만,,,,,,10.9,2.727,0.021,347.0,2,,,,,정량한계미만,,0.039,,,2.160,,정량한계미만,,,8.5,정량한계미만,0.007,,8.0,,24.0,18.5,2.848,4.2,0.061,,
2015-10-19,82876,2015,10,3회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,2.1,,,,,13.4,,7.8,,,,,,,,,8.6,3.048,0.023,580.0,6,,,,,,,0.066,,,2.266,,,,,8.4,정량한계미만,0.005,,4.8,,30.0,19.8,3.213,5.2,0.037,,
2012-10-22,96505,2012,10,4회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,1.6,,,,,16.0,,5.8,,,,,,,,,9.1,2.954,0.036,274.0,35,,,,,,,0.032,,,2.782,,,,,7.8,정량한계미만,0.019,,22.0,,675.0,18.7,3.259,3.8,0.078,,
2013-10-28,96751,2013,10,4회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,2.0,,,,,36.3,,7.1,,,,,,,,,11.9,2.472,0.015,299.0,0,,,,,,,0.013,,,2.023,,,,,9.1,정량한계미만,0.003,,8.0,,11.0,20.5,2.699,4.4,0.043,,
2014-10-27,97195,2014,10,4회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,1.1,,,,,28.9,,6.2,,,,,,,,,11.4,2.623,0.023,287.0,165,,,,,,,0.079,,,2.170,,,,,8.0,정량한계미만,0.007,,10.6,,580.0,17.1,2.83,3.9,0.067,,
2015-10-26,97542,2015,10,4회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,1.0,,,,,7.0,,7.4,,,,,,,,,8.6,3.062,0.029,585.0,0,,,,,,,0.131,,,2.236,,,,,8.3,정량한계미만,0.011,,2.2,,30.0,19.5,3.072,4.9,0.031,,
2012-10-29,101199,2012,10,5회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,1.1,,,,,4.6,,5.0,,,,,,,,,9.6,3.317,0.027,343.0,0,,,,,,,0.086,,,3.026,,,,,7.7,정량한계미만,0.016,,7.4,,2.0,18.0,3.504,3.7,0.048,,
2012-11-05,41645,2012,11,1회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,1.8,,,,,22.3,,5.4,,,,,,,,,11.2,3.073,0.015,336.0,20,,,,,,,0.038,,,2.929,,,,,8.1,정량한계미만,정량한계미만,,13.4,,51.0,15.8,3.406,3.7,0.053,,
2013-11-04,42507,2013,11,1회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,1.7,,,,,9.2,,6.3,,,,,,,,,10.0,2.829,0.035,348.0,0,,,,,,,0.091,,,2.261,,,,,8.6,정량한계미만,0.014,,9.4,,11.0,18.0,2.958,4.2,0.105,,
2014-11-03,43394,2014,11,1회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,1.1,,,,,21.4,,6.0,,,,,,,,,11.1,3.282,0.045,346.0,161,,,,,,,0.067,,,2.380,,,,,7.8,정량한계미만,0.035,,9.6,,960.0,15.7,3.406,3.7,0.079,,
