 채수 일자,No,연도,월,조사회차,수계명,중권역명,측정소명,수심,음이온계면활성제,유량,안티몬,비소,바륨,벤젠,생물화학적산소요구량,사염화탄소,카드뮴,클로로포름,염소이온,클로로필,시안,화학적산소요구량,색도,크롬,가크롬,구리,다이클로로에탄,다이클로로메탄,다이에틸헥실프탈레이트,다이옥세인,용존산소,용존총질소,용존총인,전기전도도,분원성대장균군,용해성철,불소,헥사클로로벤젠,포름알데히드,수은,용해성망간,암모니아성질소,노말헥산추출물질,니켈,질산성질소,유기인,납,폴리클로리네이티드비페닐,테트라클로로에틸렌,수소이온농도,페놀류,인산염인,셀레늄,부유물질,트리클로로에틸렌,총대장균군,수온,총질소,총유기탄소,총인,투명도,아연
2015-06-16,76331,2015,6,3회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.5,,,,,16.3,,5.2,,,,,,,,,8.3,1.435,0.011,231.0,,,,,,,,0.057,,,0.917,,,,,9.0,,0.001,,2.6,,,26.0,1.518,,0.019,,
2015-06-23,92619,2015,6,4회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.8,,,,,16.6,,5.8,,,,,,,,,5.7,1.596,0.009,238.0,,,,,,,,0.064,,,0.822,,,,,8.3,,0.001,,4.0,,,26.0,1.625,,0.012,,
2011-07-06,24305,2011,7,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.5,,,,,6.3,,5.8,,,,,,,,,8.4,2.55,0.046,151.0,100,,,,,,,0.026,,,2.377,0.0000,,0.0000,,7.7,0.000,0.042,,45.0,,620.0,25.0,2.587,2.8,0.074,,
2012-07-11,24863,2012,7,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.1,,,,,13.6,,8.2,,,,,,,,,7.1,2.777,0.046,127.0,10,,,,,,,0.063,,,2.566,0.0000,,0.0000,,7.6,0.000,0.045,,17.0,,44.0,24.0,2.859,4.4,0.065,,
2013-07-17,25532,2013,7,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.8,,,,,23.1,,5.0,,,,,,,,,6.8,2.257,0.016,184.0,0,,,,,,,0.100,,,1.913,0.0000,,0.0000,,8.7,0.000,0.001,,5.2,,300.0,27.0,2.304,2.6,0.040,,
2014-07-08,26477,2014,7,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.9,,,,,16.2,,5.2,,,,,,,,,8.0,1.31,0.014,213.0,26,,,,,,,0.336,,,0.830,0.0000,,0.0000,,8.3,0.000,0.013,,1.8,,90.0,27.0,1.344,2.6,0.020,,
2015-07-07,27497,2015,7,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.4,,,,,10.6,,5.4,,,,,,,,,9.3,1.327,0.037,217.0,,,,,,,,0.074,,,0.865,,,,,8.9,,0.001,,4.4,,,25.0,1.398,,0.042,,
2015-07-14,59148,2015,7,2회차,낙동강,구미보(낙동구미),산곡,,,,,,,,2.0,,,,,9.0,,5.2,,,,,,,,,8.6,2.013,0.037,213.0,70,,,,,,,0.037,,,1.438,0.0000,,0.0000,,8.2,0.000,0.030,,3.8,,330.0,24.0,2.062,3.5,0.043,,
2015-07-21,77952,2015,7,3회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.5,,,,,13.0,,5.2,,,,,,,,,7.4,1.83,0.013,217.0,,,,,,,,0.365,,,1.351,,,,,9.2,,0.004,,4.6,,,27.0,1.844,,0.024,,
2015-07-28,93778,2015,7,4회차,낙동강,구미보(낙동구미),산곡,,,,,,,,2.2,,,,,24.2,,5.8,,,,,,,,,9.6,1.496,0.008,221.0,,,,,,,,0.088,,,1.054,,,,,9.6,,0.001,,2.8,,,29.0,1.56,,0.019,,
2011-08-11,28284,2011,8,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.0,,,,,4.9,,8.6,,,,,,,,,8.8,1.704,0.040,121.0,190,,,,,,,0.024,,,1.276,,,,,7.5,0.000,0.033,,64.8,,1300.0,24.0,1.785,3.7,0.067,,
2012-08-14,28894,2012,8,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.6,,,,,3.8,,6.2,,,,,,,,,7.9,1.641,0.028,170.0,0,,,,,,,0.100,,,1.253,,,,,7.9,0.000,0.014,,15.4,,2.0,27.0,1.709,2.7,0.084,,
2013-08-27,29538,2013,8,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,2.7,,,,,39.1,,7.0,,,,,,,,,10.2,1.614,0.012,201.0,0,,,,,,,0.084,,,1.058,,,,,8.8,0.000,0.001,,5.6,,14.0,30.0,1.855,2.8,0.048,,
