³â/¿ù/ÀÏ,ÃøÁ¤¼Ò¸í_DAY,º¸»ó·ù¼öÀ§_DAY,º¸ÇÏ·ù¼öÀ§_DAY,À¯ÀÔ·®_DAY,Àú¼ö·®_DAY,°ø¿ë·®_DAY,ÃÑ¹æ·ù·®_DAY
2021-07-01,³«´Üº¸,39.830,32.560,33.680, ,119.406,119.406
2021-06-30,³«´Üº¸,39.830,32.580,33.680, ,140.029,132.559
2021-06-29,³«´Üº¸,39.720,32.610,33.034,1.643,138.713,150.936
2021-06-28,³«´Üº¸,39.920,32.620,34.208,0.469,123.064,121.027
2021-06-27,³«´Üº¸,39.890,32.630,34.032, ,124.771,128.845
2021-06-26,³«´Üº¸,39.950,32.710,34.384,0.293,108.496,91.520
2021-06-25,³«´Üº¸,39.700,32.590,32.917,1.760,84.602,98.183
2021-06-24,³«´Üº¸,39.880,32.630,33.973,0.704,133.706,131.669
2021-06-23,³«´Üº¸,39.850,32.610,33.797, ,144.221,144.900
2021-06-22,³«´Üº¸,39.860,32.620,33.856, ,108.507,103.075
2021-06-21,³«´Üº¸,39.780,32.620,33.386, ,106.715,110.110
2021-06-20,³«´Üº¸,39.830,32.670,33.680, ,110.712,114.107
2021-06-19,³«´Üº¸,39.880,32.610,33.973, ,90.429,92.466
2021-06-18,³«´Üº¸,39.910,32.570,34.149, ,116.789,106.603
2021-06-17,³«´Üº¸,39.760,32.620,33.269, ,110.803,110.124
2021-06-16,³«´Üº¸,39.750,32.710,33.210, ,109.402,105.328
2021-06-15,³«´Üº¸,39.690,32.500,32.858, ,115.135,123.963
2021-06-14,³«´Üº¸,39.820,32.630,33.621, ,103.116,94.967
2021-06-13,³«´Üº¸,39.700,32.570,32.917, ,109.811,115.922
2021-06-12,³«´Üº¸,39.790,32.620,33.445, ,129.327,127.969
2021-06-11,³«´Üº¸,39.770,32.600,33.328, ,136.221,146.407
2021-06-10,³«´Üº¸,39.920,32.690,34.208, ,107.106,89.451
2021-06-09,³«´Üº¸,39.660,32.650,32.682, ,100.866,107.657
2021-06-08,³«´Üº¸,39.760,32.630,33.269, ,100.551,97.835
2021-06-07,³«´Üº¸,39.720,32.580,33.034, ,109.943,107.906
2021-06-06,³«´Üº¸,39.690,32.570,32.858, ,139.667,142.383
2021-06-05,³«´Üº¸,39.730,32.590,33.093, ,151.704,165.285
2021-06-04,³«´Üº¸,39.930,32.690,34.266, ,165.230,157.081
2021-06-03,³«´Üº¸,39.810,32.820,33.562, ,128.586,138.093
2021-06-02,³«´Üº¸,39.950,32.750,34.384, ,109.521,93.903
2021-06-01,³«´Üº¸,39.720,32.540,33.034, ,105.495,116.360
2021-05-31,³«´Üº¸,39.880,32.560,33.973, ,128.354,122.243
2021-05-30,³«´Üº¸,39.790,32.640,33.445, ,113.626,113.626
2021-05-29,³«´Üº¸,39.790,32.640,33.445, ,135.024,129.592
2021-05-28,³«´Üº¸,39.710,32.690,32.976, ,116.648,130.229
2021-05-27,³«´Üº¸,39.910,32.600,34.149, ,108.513,95.611
2021-05-26,³«´Üº¸,39.720,32.600,33.034, ,116.971,123.082
2021-05-25,³«´Üº¸,39.810,32.600,33.562, ,115.100,113.063
2021-05-24,³«´Üº¸,39.780,32.540,33.386, ,123.574,120.858
2021-05-23,³«´Üº¸,39.740,32.450,33.152, ,153.646,159.757
2021-05-22,³«´Üº¸,39.830,32.620,33.680, ,177.962,175.246
2021-05-21,³«´Üº¸,39.790,32.660,33.445, ,176.891,172.817
2021-05-20,³«´Üº¸,39.730,32.670,33.093, ,180.235,184.309
2021-05-19,³«´Üº¸,39.790,32.730,33.445, ,202.603,203.282
2021-05-18,³«´Üº¸,39.800,32.690,33.504, ,293.404,289.330
2021-05-17,³«´Üº¸,39.740,32.650,33.152, ,416.845,416.166
2021-05-16,³«´Üº¸,39.730,32.680,33.093, ,149.749,150.428
2021-05-15,³«´Üº¸,39.740,32.560,33.152, ,69.331,67.294
2021-05-14,³«´Üº¸,39.710,32.550,32.976, ,62.241,62.920
2021-05-13,³«´Üº¸,39.720,32.580,33.034, ,66.283,66.962
2021-05-12,³«´Üº¸,39.730,32.550,33.093, ,69.928,80.114
2021-05-11,³«´Üº¸,39.880,32.670,33.973, ,82.621,83.300
2021-05-10,³«´Üº¸,39.890,32.540,34.032, ,56.407,43.505
2021-05-09,³«´Üº¸,39.700,32.540,32.917, ,49.615,50.294
2021-05-08,³«´Üº¸,39.710,32.540,32.976, ,53.213,55.250
2021-05-07,³«´Üº¸,39.740,32.560,33.152, ,56.625,57.304
2021-05-06,³«´Üº¸,39.750,32.550,33.210, ,63.610,61.573
2021-05-05,³«´Üº¸,39.720,32.590,33.034, ,68.609,69.967
2021-05-04,³«´Üº¸,39.740,32.560,33.152, ,54.039,54.718
2021-05-03,³«´Üº¸,39.750,32.550,33.210, ,54.181,54.860
2021-05-02,³«´Üº¸,39.760,32.560,33.269, ,50.389,43.598
2021-05-01,³«´Üº¸,39.660,32.530,32.682, ,45.750,51.182
2021-04-30,³«´Üº¸,39.740,32.550,33.152, ,45.162,48.557
2021-04-29,³«´Üº¸,39.790,32.620,33.445, ,59.515,62.910
2021-04-28,³«´Üº¸,39.840,32.550,33.738, ,71.358,62.530
2021-04-27,³«´Üº¸,39.710,32.540,32.976, ,83.020,85.736
2021-04-26,³«´Üº¸,39.750,32.540,33.210, ,86.383,88.420
2021-04-25,³«´Üº¸,39.780,32.530,33.386, ,90.650,92.687
2021-04-24,³«´Üº¸,39.810,32.540,33.562, ,85.426,80.673
2021-04-23,³«´Üº¸,39.740,32.590,33.152, ,90.580,96.691
2021-04-22,³«´Üº¸,39.830,32.580,33.680, ,94.168,96.884
2021-04-21,³«´Üº¸,39.870,32.570,33.914, ,99.450,95.376
2021-04-20,³«´Üº¸,39.810,32.590,33.562, ,101.216,108.007
2021-04-19,³«´Üº¸,39.910,32.650,34.149, ,115.337,105.830
2021-04-18,³«´Üº¸,39.770,32.620,33.328, ,100.041,106.832
2021-04-17,³«´Üº¸,39.870,32.670,33.914, ,119.725,111.576
2021-04-16,³«´Üº¸,39.750,32.710,33.210, ,115.061,121.172
2021-04-15,³«´Üº¸,39.840,32.710,33.738, ,123.765,130.556
2021-04-14,³«´Üº¸,39.940,32.610,34.325, ,133.522,132.164
2021-04-13,³«´Üº¸,39.920,32.560,34.208, ,127.432,121.321
2021-04-12,³«´Üº¸,39.830,32.590,33.680, ,97.604,95.567
2021-04-11,³«´Üº¸,39.800,32.580,33.504, ,97.100,101.174
2021-04-10,³«´Üº¸,39.860,32.610,33.856, ,108.105,108.105
2021-04-09,³«´Üº¸,39.860,32.620,33.856, ,130.486,129.128
2021-04-08,³«´Üº¸,39.840,32.530,33.738, ,139.084,139.084
2021-04-07,³«´Üº¸,39.840,32.590,33.738, ,166.318,154.095
2021-04-06,³«´Üº¸,39.660,32.610,32.682, ,243.241,243.241
2021-04-05,³«´Üº¸,39.660,32.720,32.682, ,456.782,472.400
2021-04-04,³«´Üº¸,39.890,32.990,34.032, ,348.114,340.644
2021-04-03,³«´Üº¸,39.780,32.570,33.386, ,81.256,83.293
2021-04-02,³«´Üº¸,39.810,32.560,33.562, ,75.788,77.146
2021-04-01,³«´Üº¸,39.830,32.530,33.680, ,81.074,81.753
2021-03-31,³«´Üº¸,39.840,32.560,33.738, ,73.082,68.329
2021-03-30,³«´Üº¸,39.770,32.550,33.328, ,73.209,77.283
2021-03-29,³«´Üº¸,39.830,32.610,33.680, ,70.685,67.969
2021-03-28,³«´Üº¸,39.790,32.580,33.445, ,64.928,69.681
2021-03-27,³«´Üº¸,39.860,0.000,33.856,0.821,52.066,44.596
2021-03-26,³«´Üº¸,39.750,32.530,33.210,1.467,45.593,53.742
2021-03-25,³«´Üº¸,39.870,32.580,33.914,0.763,46.131,40.699
2021-03-24,³«´Üº¸,39.790,32.540,33.445,1.232,46.758,44.042
2021-03-23,³«´Üº¸,39.750,32.550,33.210,1.467,41.843,40.485
2021-03-22,³«´Üº¸,39.730,32.560,33.093, ,44.269,49.022
2021-03-21,³«´Üº¸,39.800,32.580,33.504,1.173,47.612,48.291
2021-03-20,³«´Üº¸,39.880,32.560,33.973, ,50.708,51.387
2021-03-19,³«´Üº¸,39.820,32.580,33.621, ,49.923,53.997
2021-03-18,³«´Üº¸,39.880,32.560,33.973, ,50.708,51.387
2021-03-17,³«´Üº¸,39.890,32.550,34.032, ,53.268,42.403
2021-03-16,³«´Üº¸,39.730,32.540,33.093, ,51.473,56.226
2021-03-15,³«´Üº¸,39.800,32.590,33.504, ,57.685,62.438
2021-03-14,³«´Üº¸,39.870,32.530,33.914, ,57.130,52.377
2021-03-13,³«´Üº¸,39.800,32.550,33.504, ,57.245,53.171
2021-03-12,³«´Üº¸,39.740,32.590,33.152, ,52.201,48.127
2021-03-11,³«´Üº¸,39.680,32.560,32.800, ,42.043,50.192
2021-03-10,³«´Üº¸,39.800,32.580,33.504,1.173,45.996,37.168
2021-03-09,³«´Üº¸,39.670,32.620,32.741, ,50.470,63.372
2021-03-08,³«´Üº¸,39.860,32.600,33.856, ,60.814,58.777
2021-03-07,³«´Üº¸,39.830,32.630,33.680,0.997,60.935,66.367
2021-03-06,³«´Üº¸,39.910,32.600,34.149, ,65.454,64.775
2021-03-05,³«´Üº¸,39.900,32.620,34.090, ,71.229,67.834
2021-03-04,³«´Üº¸,39.850,32.620,33.797, ,91.034,87.639
2021-03-03,³«´Üº¸,39.800,32.600,33.504, ,124.881,137.104
2021-03-02,³«´Üº¸,39.980,32.720,34.560, ,101.210,95.099
2021-03-01,³«´Üº¸,39.890,32.550,34.032, ,52.017,43.189
2021-02-28,³«´Üº¸,39.760,32.520,33.269, ,42.987,42.987
2021-02-27,³«´Üº¸,39.760,32.550,33.269, ,41.702,43.060
2021-02-26,³«´Üº¸,39.780,32.540,33.386, ,42.537,43.216
2021-02-25,³«´Üº¸,39.790,32.550,33.445, ,43.491,43.491
2021-02-24,³«´Üº¸,39.790,32.630,33.445,1.232,43.561,43.561
2021-02-23,³«´Üº¸,39.790,32.620,33.445, ,44.584,43.226
2021-02-22,³«´Üº¸,39.770,32.610,33.328, ,41.914,43.272
2021-02-21,³«´Üº¸,39.790,32.630,33.445, ,41.964,35.173
2021-02-20,³«´Üº¸,39.690,32.600,32.858, ,24.268,18.836
2021-02-19,³«´Üº¸,39.610,32.610,32.389, ,25.028,30.460
2021-02-18,³«´Üº¸,39.690,32.660,32.858, ,38.057,36.020
2021-02-17,³«´Üº¸,39.660,32.610,32.682, ,28.525,42.106
2021-02-16,³«´Üº¸,39.860,32.590,33.856, ,35.405,29.294
2021-02-15,³«´Üº¸,39.770,32.620,33.328, ,42.052,50.201
2021-02-14,³«´Üº¸,39.890,32.640,34.032, ,46.766,37.259
2021-02-13,³«´Üº¸,39.750,32.610,33.210,1.467,39.897,40.576
2021-02-12,³«´Üº¸,39.760,32.610,33.269,1.408,36.900,36.900
2021-02-11,³«´Üº¸,39.760,32.620,33.269,1.408,33.528,40.319
2021-02-10,³«´Üº¸,39.860,32.600,33.856,0.821,36.452,27.624
2021-02-09,³«´Üº¸,39.690,32.484,32.858,0.000,27.628,20.837
2021-02-08,³«´Üº¸,39.590,32.510,32.272,2.405,30.065,31.423
2021-02-07,³«´Üº¸,39.610,32.410,32.389, ,27.683,31.757
2021-02-06,³«´Üº¸,39.670,32.020,32.741, ,26.047,29.442
2021-02-05,³«´Üº¸,39.720,31.590,33.034, ,28.208,32.282
2021-02-04,³«´Üº¸,39.780,31.090,33.386, ,32.226,30.189
2021-02-03,³«´Üº¸,39.750,30.840,33.210, ,32.346,33.025
2021-02-02,³«´Üº¸,39.760,30.700,33.269, ,34.144,39.576
2021-02-01,³«´Üº¸,39.840,30.570,33.738, ,37.163,30.372
2021-01-31,³«´Üº¸,39.740,30.540,33.152, ,30.595,29.916
2021-01-30,³«´Üº¸,39.730,30.570,33.093, ,31.000,29.642
2021-01-29,³«´Üº¸,39.710,30.560,32.976, ,28.993,29.672
2021-01-28,³«´Üº¸,39.720,30.660,33.034, ,33.126,39.917
2021-01-27,³«´Üº¸,39.820,30.610,33.621, ,36.542,36.542
2021-01-26,³«´Üº¸,39.820,30.570,33.621, ,33.997,30.602
2021-01-25,³«´Üº¸,39.770,30.590,33.328, ,32.220,30.183
2021-01-24,³«´Üº¸,39.740,30.550,33.152, ,31.183,29.825
2021-01-23,³«´Üº¸,39.720,30.660,33.034, ,29.055,33.808
2021-01-22,³«´Üº¸,39.790,30.790,33.445, ,33.608,41.757
2021-01-21,³«´Üº¸,39.910,30.720,34.149, ,33.785,31.069
2021-01-20,³«´Üº¸,39.870,30.640,33.914, ,28.341,26.304
2021-01-19,³«´Üº¸,39.840,30.630,33.738, ,31.000,27.605
2021-01-18,³«´Üº¸,39.790,30.690,33.445, ,39.244,47.393
2021-01-17,³«´Üº¸,39.910,30.640,34.149, ,39.433,35.359
2021-01-16,³«´Üº¸,39.850,30.640,33.797, ,39.820,39.820
2021-01-15,³«´Üº¸,39.850,30.560,33.797, ,41.088,35.656
2021-01-14,³«´Üº¸,39.770,30.580,33.328,1.349,41.085,43.801
2021-01-13,³«´Üº¸,39.810,30.510,33.562, ,39.159,38.480
2021-01-12,³«´Üº¸,39.800,30.590,33.504, ,38.317,38.317
2021-01-11,³«´Üº¸,39.800,30.550,33.504, ,38.234,38.234
2021-01-10,³«´Üº¸,39.800,30.590,33.504, ,38.217,38.217
2021-01-09,³«´Üº¸,39.800,30.520,33.504, ,34.473,31.078
2021-01-08,³«´Üº¸,39.750,30.530,33.210, ,29.535,30.214
2021-01-07,³«´Üº¸,39.760,30.540,33.269, ,37.336,40.052
2021-01-06,³«´Üº¸,39.800,30.580,33.504, ,44.337,43.658
2021-01-05,³«´Üº¸,39.790,30.560,33.445, ,43.667,38.235
2021-01-04,³«´Üº¸,39.710,30.520,32.976, ,28.746,28.746
2021-01-03,³«´Üº¸,39.710,30.450,32.976, ,26.252,22.178
2021-01-02,³«´Üº¸,39.650,30.510,32.624, ,35.160,41.951
2021-01-01,³«´Üº¸,39.750,30.640,33.210, ,61.689,56.936
2022-12-31,³«´Üº¸,39.780,30.560,33.386, ,35.141,32.425
2022-12-30,³«´Üº¸,39.740,30.550,33.152, ,29.986,32.702
2022-12-29,³«´Üº¸,39.780,30.550,33.386, ,32.007,32.686
2022-12-28,³«´Üº¸,39.790,30.550,33.445, ,32.209,28.814
2022-12-27,³«´Üº¸,39.740,30.670,33.152, ,29.026,33.100
2022-12-26,³«´Üº¸,39.800,30.540,33.504, ,32.139,28.065
2022-12-25,³«´Üº¸,39.740,30.610,33.152, ,29.676,31.713
2022-12-24,³«´Üº¸,39.770,30.520,33.328, ,27.015,22.941
2022-12-23,³«´Üº¸,39.710,30.520,32.976, ,23.280,28.033
2022-12-22,³«´Üº¸,39.780,30.590,33.386, ,28.141,28.141
2022-12-21,³«´Üº¸,39.780,30.600,33.386, ,31.298,31.298
2022-12-20,³«´Üº¸,39.780,30.640,33.386, ,30.338,22.868
2022-12-19,³«´Üº¸,39.670,30.650,32.741, ,18.534,27.362
2022-12-18,³«´Üº¸,39.800,30.590,33.504, ,31.916,29.879
2022-12-17,³«´Üº¸,39.770,30.550,33.328, ,27.328,28.007
2022-12-16,³«´Üº¸,39.780,30.580,33.386, ,27.227,28.585
2022-12-15,³«´Üº¸,39.800,30.570,33.504, ,30.227,23.436
2022-12-14,³«´Üº¸,39.700,30.550,32.917, ,21.916,22.595
2022-12-13,³«´Üº¸,39.710,30.510,32.976, ,23.308,22.629
2022-12-12,³«´Üº¸,39.700,30.550,32.917, ,20.596,23.312
2022-12-11,³«´Üº¸,39.740,30.550,33.152, ,24.910,27.626
2022-12-10,³«´Üº¸,39.780,30.620,33.386, ,28.380,25.358
2022-12-09,³«´Üº¸,39.736,30.540,33.125, ,24.003,23.256
2022-12-08,³«´Üº¸,39.725,30.590,33.061, ,25.321,26.374
2022-12-07,³«´Üº¸,39.740,30.500,33.152, ,24.756,28.151
2022-12-06,³«´Üº¸,39.790,30.550,33.445, ,32.901,30.185
2022-12-05,³«´Üº¸,39.750,30.550,33.210, ,32.111,34.148
2022-12-04,³«´Üº¸,39.780,30.600,33.386, ,35.205,34.899
2022-12-03,³«´Üº¸,39.776,30.540,33.360, ,33.310,35.653
2022-12-02,³«´Üº¸,39.810,30.560,33.562, ,38.832,34.079
2022-12-01,³«´Üº¸,39.740,30.620,33.152, ,36.513,39.229
2022-11-30,³«´Üº¸,39.780,30.640,33.386, ,40.221,38.863
2022-11-29,³«´Üº¸,39.760,30.630,33.269, ,39.188,39.867
2022-11-28,³«´Üº¸,39.770,30.570,33.328, ,29.979,28.621
2022-11-27,³«´Üº¸,39.750,30.620,33.210, ,29.065,29.065
2022-11-26,³«´Üº¸,39.750,30.580,33.210, ,28.189,28.189
2022-11-25,³«´Üº¸,39.750,30.620,33.210, ,28.864,28.185
2022-11-24,³«´Üº¸,39.740,30.550,33.152, ,28.318,25.663
2022-11-23,³«´Üº¸,39.701,30.670,32.922, ,30.274,34.966
2022-11-22,³«´Üº¸,39.770,30.570,33.328, ,27.149,25.730
2022-11-21,³«´Üº¸,39.749,30.570,33.205, ,31.554,33.652
2022-11-20,³«´Üº¸,39.780,30.620,33.386, ,24.597,27.313
2022-11-19,³«´Üº¸,39.820,30.600,33.621, ,28.048,26.690
2022-11-18,³«´Üº¸,39.800,30.560,33.504, ,31.641,32.999
2022-11-17,³«´Üº¸,39.820,30.520,33.621, ,36.990,35.815
2022-11-16,³«´Üº¸,39.803,31.060,33.519, ,36.245,31.987
2022-11-15,³«´Üº¸,39.740,31.620,33.152, ,31.831,32.510
2022-11-14,³«´Üº¸,39.750,32.240,33.210, ,39.182,43.935
2022-11-13,³«´Üº¸,39.820,32.490,33.621, ,48.167,46.130
2022-11-12,³«´Üº¸,39.790,32.510,33.445, ,49.906,51.943
2022-11-11,³«´Üº¸,39.820,32.480,33.621, ,46.109,42.714
2022-11-10,³«´Üº¸,39.770,32.560,33.328, ,46.124,46.803
2022-11-09,³«´Üº¸,39.780,32.510,33.386, ,45.880,42.485
2022-11-08,³«´Üº¸,39.730,32.560,33.093, ,50.347,52.445
2022-11-07,³«´Üº¸,39.761,32.590,33.274, ,50.707,54.041
2022-11-06,³«´Üº¸,39.810,32.570,33.562, ,50.256,44.145
2022-11-05,³«´Üº¸,39.720,32.460,33.034, ,41.278,46.466
2022-11-04,³«´Üº¸,39.796,32.530,33.483, ,51.186,47.356
2022-11-03,³«´Üº¸,39.740,32.490,33.152, ,45.587,46.945
2022-11-02,³«´Üº¸,39.760,32.390,33.269, ,51.954,52.633
2022-11-01,³«´Üº¸,39.770,32.550,33.328, ,48.139,46.781
2022-10-31,³«´Üº¸,39.750,32.650,33.210, ,45.568,51.679
2022-10-30,³«´Üº¸,39.840,32.550,33.738, ,47.083,39.613
2022-10-29,³«´Üº¸,39.730,32.640,33.093, ,44.048,54.777
2022-10-28,³«´Üº¸,39.888,32.520,34.020, ,51.600,39.513
2022-10-27,³«´Üº¸,39.710,32.610,32.976, ,45.418,44.060
2022-10-26,³«´Üº¸,39.690,32.590,32.858, ,56.031,63.229
2022-10-25,³«´Üº¸,39.796,32.660,33.480, ,64.278,60.475
2022-10-24,³«´Üº¸,39.740,32.620,33.152, ,52.318,50.960
2022-10-23,³«´Üº¸,39.720,32.670,33.034, ,49.694,51.052
2022-10-22,³«´Üº¸,39.740,32.640,33.152, ,49.476,50.834
2022-10-21,³«´Üº¸,39.760,32.590,33.269, ,50.724,50.724
2022-10-20,³«´Üº¸,39.760,32.590,33.269, ,50.722,50.722
2022-10-19,³«´Üº¸,39.760,32.580,33.269, ,51.490,50.811
2022-10-18,³«´Üº¸,39.750,32.590,33.210, ,50.617,53.333
2022-10-17,³«´Üº¸,39.790,32.650,33.445, ,53.954,59.386
2022-10-16,³«´Üº¸,39.870,32.580,33.914, ,58.140,51.349
2022-10-15,³«´Üº¸,39.770,32.600,33.328, ,53.852,53.852
2022-10-14,³«´Üº¸,39.770,32.590,33.328, ,53.273,52.594
2022-10-13,³«´Üº¸,39.760,32.640,33.269, ,54.089,57.484
2022-10-12,³«´Üº¸,39.810,32.670,33.562, ,54.691,54.691
2022-10-11,³«´Üº¸,39.810,32.660,33.562, ,53.626,52.947
2022-10-10,³«´Üº¸,39.800,32.620,33.504, ,53.905,51.189
2022-10-09,³«´Üº¸,39.760,32.640,33.269, ,56.170,55.491
2022-10-08,³«´Üº¸,39.750,32.670,33.210, ,57.182,58.540
2022-10-07,³«´Üº¸,39.770,32.630,33.328, ,58.528,61.244
2022-10-06,³«´Üº¸,39.810,32.660,33.562, ,68.711,65.316
2022-10-05,³«´Üº¸,39.760,32.690,33.269, ,97.389,95.352
2022-10-04,³«´Üº¸,39.730,32.790,33.093, ,92.735,94.772
2022-10-03,³«´Üº¸,39.760,32.670,33.269, ,54.304,55.662
2022-10-02,³«´Üº¸,39.780,32.600,33.386, ,51.650,51.650
2022-10-01,³«´Üº¸,39.780,32.620,33.386, ,54.986,51.591
2022-09-30,³«´Üº¸,39.730,32.680,33.093, ,54.847,57.563
2022-09-29,³«´Üº¸,39.770,32.660,33.328, ,51.913,53.950
2022-09-28,³«´Üº¸,39.800,32.590,33.504, ,54.708,51.992
2022-09-27,³«´Üº¸,39.760,32.650,33.269, ,53.013,59.124
2022-09-26,³«´Üº¸,39.850,32.620,33.797, ,55.552,51.478
2022-09-25,³«´Üº¸,39.790,32.600,33.445, ,55.447,52.731
2022-09-24,³«´Üº¸,39.750,32.610,33.210, ,55.716,60.469
2022-09-23,³«´Üº¸,39.820,32.590,33.621, ,59.411,57.374
2022-09-22,³«´Üº¸,39.790,32.590,33.445, ,50.984,51.663
2022-09-21,³«´Üº¸,39.800,32.630,33.504, ,61.333,62.012
2022-09-20,³«´Üº¸,39.810,32.700,33.562, ,70.363,69.005
2022-09-19,³«´Üº¸,39.790,32.760,33.445, ,82.810,84.847
2022-09-18,³«´Üº¸,39.820,32.690,33.621, ,74.163,74.163
2022-09-17,³«´Üº¸,39.820,32.700,33.621, ,75.758,76.437
2022-09-16,³«´Üº¸,39.830,32.710,33.680, ,76.835,76.835
2022-09-15,³«´Üº¸,39.830,32.670,33.680, ,78.724,74.650
2022-09-14,³«´Üº¸,39.770,32.700,33.328, ,87.181,83.786
2022-09-13,³«´Üº¸,39.720,32.530,33.034, ,94.138,101.608
2022-09-12,³«´Üº¸,39.830,32.600,33.680, ,116.157,112.083
2022-09-11,³«´Üº¸,39.770,32.650,33.328, ,129.637,130.316
2022-09-10,³«´Üº¸,39.780,32.740,33.386, ,142.901,143.580
2022-09-09,³«´Üº¸,39.790,32.750,33.445, ,195.678,192.283
2022-09-08,³«´Üº¸,39.740,32.760,33.152, ,311.298,312.656
2022-09-07,³«´Üº¸,39.760,32.760,33.269, ,720.526,725.958
2022-09-06,³«´Üº¸,39.840,32.920,33.738, ,941.044,937.649
2022-09-05,³«´Üº¸,39.790,32.790,33.445, ,150.844,148.807
2022-09-04,³«´Üº¸,39.760,32.770,33.269, ,134.187,135.545
2022-09-03,³«´Üº¸,39.780,32.690,33.386, ,179.745,177.708
2022-09-02,³«´Üº¸,39.750,32.700,33.210, ,265.162,270.594
2022-09-01,³«´Üº¸,39.830,32.790,33.680, ,378.707,375.312
2022-08-31,³«´Üº¸,39.780,32.790,33.386, ,247.610,245.573
2022-08-30,³«´Üº¸,39.750,32.750,33.210, ,92.431,99.222
2022-08-29,³«´Üº¸,39.850,32.690,33.797, ,96.535,91.782
2022-08-28,³«´Üº¸,39.780,32.710,33.386, ,90.583,95.336
2022-08-27,³«´Üº¸,39.850,32.660,33.797, ,100.614,94.503
2022-08-26,³«´Üº¸,39.760,32.750,33.269, ,103.924,110.715
2022-08-25,³«´Üº¸,39.860,32.690,33.856, ,116.405,113.010
2022-08-24,³«´Üº¸,39.810,32.680,33.562, ,131.302,135.376
2022-08-23,³«´Üº¸,39.870,32.650,33.914, ,130.796,123.326
2022-08-22,³«´Üº¸,39.760,32.660,33.269, ,166.428,167.786
2022-08-21,³«´Üº¸,39.780,32.750,33.386, ,269.765,271.802
2022-08-20,³«´Üº¸,39.810,32.710,33.562, ,200.941,201.620
2022-08-19,³«´Üº¸,39.820,32.650,33.621, ,171.474,174.190
2022-08-18,³«´Üº¸,39.860,32.730,33.856, ,201.277,199.919
2022-08-17,³«´Üº¸,39.840,32.790,33.738, ,227.722,230.438
2022-08-16,³«´Üº¸,39.880,32.780,33.973, ,240.167,236.772
2022-08-15,³«´Üº¸,39.830,32.740,33.680, ,252.466,257.219
2022-08-14,³«´Üº¸,39.900,32.760,34.090, ,333.494,333.494
2022-08-13,³«´Üº¸,39.900,32.910,34.090, ,284.951,284.272
2022-08-12,³«´Üº¸,39.890,32.820,34.032, ,699.020,710.309
2022-08-11,³«´Üº¸,40.070,32.960,35.007, ,746.053,724.307
2022-08-10,³«´Üº¸,39.736,32.730,33.128, ,186.566,190.912
2022-08-09,³«´Üº¸,39.800,32.560,33.504, ,59.073,54.999
2022-08-08,³«´Üº¸,39.740,32.600,33.152, ,48.939,50.976
2022-08-07,³«´Üº¸,39.770,32.510,33.328, ,45.475,41.401
2022-08-06,³«´Üº¸,39.710,32.540,32.976, ,52.699,56.094
2022-08-05,³«´Üº¸,39.760,32.570,33.269, ,58.100,63.532
2022-08-04,³«´Üº¸,39.840,32.540,33.738, ,68.987,65.592
2022-08-03,³«´Üº¸,39.790,32.650,33.445, ,76.594,78.631
2022-08-02,³«´Üº¸,39.820,32.640,33.621, ,76.943,72.190
2022-08-01,³«´Üº¸,39.750,32.610,33.210, ,75.437,82.228
2022-07-31,³«´Üº¸,39.850,32.600,33.797, ,63.596,54.768
2022-07-30,³«´Üº¸,39.720,32.520,33.034, ,50.465,50.465
2022-07-29,³«´Üº¸,39.720,32.520,33.034, ,46.615,45.936
2022-07-28,³«´Üº¸,39.710,32.530,32.976, ,47.040,50.435
2022-07-27,³«´Üº¸,39.760,32.560,33.269, ,63.488,62.130
2022-07-26,³«´Üº¸,39.740,32.640,33.152, ,96.080,99.475
2022-07-25,³«´Üº¸,39.790,32.710,33.445, ,116.370,115.012
2022-07-24,³«´Üº¸,39.770,32.710,33.328, ,107.601,108.280
2022-07-23,³«´Üº¸,39.780,32.640,33.386, ,98.045,96.008
2022-07-22,³«´Üº¸,39.750,32.680,33.210, ,97.944,104.735
2022-07-21,³«´Üº¸,39.850,32.650,33.797, ,97.703,89.554
2022-07-20,³«´Üº¸,39.730,32.630,33.093, ,84.610,89.363
2022-07-19,³«´Üº¸,39.800,32.640,33.504, ,93.578,94.393
2022-07-18,³«´Üº¸,39.812,32.780,33.574, ,87.981,83.771
2022-07-17,³«´Üº¸,39.750,32.560,33.210, ,73.813,79.245
2022-07-16,³«´Üº¸,39.830,32.560,33.680, ,83.144,79.749
2022-07-15,³«´Üº¸,39.780,32.600,33.386, ,122.447,123.805
2022-07-14,³«´Üº¸,39.800,32.600,33.504, ,122.296,122.432
2022-07-13,³«´Üº¸,39.802,32.620,33.515, ,82.086,85.481
2022-07-12,³«´Üº¸,39.852,32.530,33.809, ,94.220,85.936
2022-07-11,³«´Üº¸,39.730,32.680,33.093, ,131.089,136.521
2022-07-10,³«´Üº¸,39.810,32.590,33.562, ,52.662,51.304
2022-07-09,³«´Üº¸,39.790,32.470,33.445, ,50.704,46.630
2022-07-08,³«´Üº¸,39.730,32.560,33.093, ,49.158,48.479
2022-07-07,³«´Üº¸,39.720,32.500,33.034, ,51.906,49.869
2022-07-06,³«´Üº¸,39.690,32.580,32.858, ,51.422,53.459
2022-07-05,³«´Üº¸,39.720,32.580,33.034, ,52.608,51.929
2022-07-04,³«´Üº¸,39.710,32.580,32.976, ,57.109,59.146
