년/월/일,측정소명_DAY,보상류수위_DAY,보하류수위_DAY,유입량_DAY,저수량_DAY,공용량_DAY,총방류량_DAY
2013-06-11,구미보, , , , , , 
2013-06-10,구미보, , , , , , 
2013-06-09,구미보, , , , , , 
2013-06-08,구미보, , , , , , 
2013-06-07,구미보, , , , , , 
2013-06-06,구미보, , , , , , 
2013-06-05,구미보, , , , , , 
2013-06-04,구미보, , , , , , 
2013-06-03,구미보, , , , , , 
2013-06-02,구미보, , , , , , 
2013-06-01,구미보, , , , , , 
2013-05-31,구미보, , , , , , 
2013-05-30,구미보, , , , , , 
2013-05-29,구미보, , , , , , 
2013-05-28,구미보, , , , , , 
2013-05-27,구미보, , , , , , 
2013-05-26,구미보, , , , , , 
2013-05-25,구미보, , , , , , 
2013-05-24,구미보, , , , , , 
2013-05-23,구미보, , , , , , 
2013-05-22,구미보, , , , , , 
2013-05-21,구미보, , , , , , 
2013-05-20,구미보, , , , , , 
2013-05-19,구미보, , , , , , 
2013-05-18,구미보, , , , , , 
2013-05-17,구미보, , , , , , 
2013-05-16,구미보, , , , , , 
2013-05-15,구미보, , , , , , 
2013-05-14,구미보, , , , , , 
2013-05-13,구미보, , , , , , 
2013-05-12,구미보, , , , , , 
2013-05-11,구미보, , , , , , 
2013-05-10,구미보, , , , , , 
2013-05-09,구미보, , , , , , 
2013-05-08,구미보, , , , , , 
2013-05-07,구미보, , , , , , 
2013-05-06,구미보, , , , , , 
2013-05-05,구미보, , , , , , 
2013-05-04,구미보, , , , , , 
2013-05-03,구미보, , , , , , 
2013-05-02,구미보, , , , , , 
2013-05-01,구미보, , , , , , 
2013-04-30,구미보, , , , , , 
2013-04-29,구미보, , , , , , 
2013-04-28,구미보, , , , , , 
2013-04-27,구미보, , , , , , 
2013-04-26,구미보, , , , , , 
2013-04-25,구미보, , , , , , 
2013-04-24,구미보, , , , , , 
2013-04-23,구미보, , , , , , 
2013-04-22,구미보, , , , , , 
2013-04-21,구미보, , , , , , 
2013-04-20,구미보, , , , , , 
2013-04-19,구미보, , , , , , 
2013-04-18,구미보, , , , , , 
2013-04-17,구미보, , , , , , 
2013-04-16,구미보, , , , , , 
2013-04-15,구미보, , , , , , 
2013-04-14,구미보, , , , , , 
2013-04-13,구미보, , , , , , 
2013-04-12,구미보, , , , , , 
2013-04-11,구미보, , , , , , 
2013-04-10,구미보, , , , , , 
2013-04-09,구미보, , , , , , 
2013-04-08,구미보, , , , , , 
2013-04-07,구미보, , , , , , 
2013-04-06,구미보, , , , , , 
2013-04-05,구미보, , , , , , 
2013-04-04,구미보, , , , , , 
2013-04-03,구미보, , , , , , 
2013-04-02,구미보, , , , , , 
2013-04-01,구미보, , , , , , 
2013-03-31,구미보, , , , , , 
2013-03-30,구미보, , , , , , 
2013-03-29,구미보, , , , , , 
2013-03-28,구미보, , , , , , 
2013-03-27,구미보, , , , , , 
2013-03-26,구미보, , , , , , 
2013-03-25,구미보, , , , , , 
2013-03-24,구미보, , , , , , 
2013-03-23,구미보, , , , , , 
2013-03-22,구미보, , , , , , 
2013-03-21,구미보, , , , , , 
2013-03-20,구미보, , , , , , 
2013-03-19,구미보, , , , , , 
2013-03-18,구미보, , , , , , 
2013-03-17,구미보, , , , , , 
2013-03-16,구미보, , , , , , 
2013-03-15,구미보, , , , , , 
2013-03-14,구미보, , , , , , 
2013-03-13,구미보, , , , , , 
2013-03-12,구미보, , , , , , 
2013-03-11,구미보, , , , , , 
2013-03-10,구미보, , , , , , 
2013-03-09,구미보, , , , , , 
2013-03-08,구미보, , , , , , 
2013-03-07,구미보, , , , , , 
2013-03-06,구미보, , , , , , 
2013-03-05,구미보, , , , , , 
2013-03-04,구미보, , , , , , 
2013-03-03,구미보, , , , , , 
2013-03-02,구미보, , , , , , 
2013-03-01,구미보, , , , , , 
2013-02-28,구미보, , , , , , 
2013-02-27,구미보, , , , , , 
2013-02-26,구미보, , , , , , 
2013-02-25,구미보, , , , , , 
2013-02-24,구미보, , , , , , 
2013-02-23,구미보, , , , , , 
2013-02-22,구미보, , , , , , 
2013-02-21,구미보, , , , , , 
2013-02-20,구미보, , , , , , 
2013-02-19,구미보, , , , , , 
2013-02-18,구미보, , , , , , 
2013-02-17,구미보, , , , , , 
2013-02-16,구미보, , , , , , 
2013-02-15,구미보, , , , , , 
2013-02-14,구미보, , , , , , 
2013-02-13,구미보, , , , , , 
2013-02-12,구미보, , , , , , 
2013-02-11,구미보, , , , , , 
2013-02-10,구미보, , , , , , 
2013-02-09,구미보, , , , , , 
2013-02-08,구미보, , , , , , 
2013-02-07,구미보, , , , , , 
2013-02-06,구미보, , , , , , 
2013-02-05,구미보, , , , , , 
2013-02-04,구미보, , , , , , 
2013-02-03,구미보, , , , , , 
2013-02-02,구미보, , , , , , 
2013-02-01,구미보, , , , , , 
2013-01-31,구미보, , , , , , 
2013-01-30,구미보, , , , , , 
2013-01-29,구미보, , , , , , 
2013-01-28,구미보, , , , , , 
2013-01-27,구미보, , , , , , 
2013-01-26,구미보, , , , , , 
2013-01-25,구미보, , , , , , 
2013-01-24,구미보, , , , , , 
2013-01-23,구미보, , , , , , 
2013-01-22,구미보, , , , , , 
2013-01-21,구미보, , , , , , 
2013-01-20,구미보, , , , , , 
2013-01-19,구미보, , , , , , 
2013-01-18,구미보, , , , , , 
2013-01-17,구미보, , , , , , 
2013-01-16,구미보, , , , , , 
2013-01-15,구미보, , , , , , 
2013-01-14,구미보, , , , , , 
2013-01-13,구미보, , , , , , 
2013-01-12,구미보, , , , , , 
2013-01-11,구미보, , , , , , 
2013-01-10,구미보, , , , , , 
2013-01-09,구미보, , , , , , 
2013-01-08,구미보, , , , , , 
2013-01-07,구미보, , , , , , 
2013-01-06,구미보, , , , , , 
2013-01-05,구미보, , , , , , 
2013-01-04,구미보, , , , , , 
2013-01-03,구미보, , , , , , 
2013-01-02,구미보, , , , , , 
2013-01-01,구미보, , , , , , 
2014-12-31,구미보, , , , , , 
2014-12-30,구미보, , , , , , 
2014-12-29,구미보, , , , , , 
2014-12-28,구미보, , , , , , 
2014-12-27,구미보, , , , , , 
2014-12-26,구미보, , , , , , 
2014-12-25,구미보, , , , , , 
2014-12-24,구미보, , , , , , 
2014-12-23,구미보, , , , , , 
2014-12-22,구미보, , , , , , 
2014-12-21,구미보, , , , , , 
2014-12-20,구미보, , , , , , 
2014-12-19,구미보, , , , , , 
2014-12-18,구미보, , , , , , 
2014-12-17,구미보, , , , , , 
2014-12-16,구미보, , , , , , 
2014-12-15,구미보, , , , , , 
2014-12-14,구미보, , , , , , 
2014-12-13,구미보, , , , , , 
2014-12-12,구미보, , , , , , 
2014-12-11,구미보, , , , , , 
2014-12-10,구미보, , , , , , 
2014-12-09,구미보, , , , , , 
2014-12-08,구미보, , , , , , 
2014-12-07,구미보, , , , , , 
2014-12-06,구미보, , , , , , 
2014-12-05,구미보, , , , , , 
