³â/¿ù/ÀÏ,ÃøÁ¤¼Ò¸í_DAY,ÇöÀç¼öÀ§_DAY,À¯ÀÔ·®_DAY,Àú¼ö·®_DAY,°ø¿ë·®_DAY,ÃÑ¹æ·ù·®_DAY
2015-10-02,ÆÈ´ç´ï,25.281,83.030,221.770,22.230,79.490
2015-10-01,ÆÈ´ç´ï,25.317,54.420,223.110,20.890,81.120
2015-09-30,ÆÈ´ç´ï,25.281,83.130,221.730,22.270,78.800
2015-09-29,ÆÈ´ç´ï,25.248,81.090,220.490,23.510,81.110
2015-09-28,ÆÈ´ç´ï,25.274,74.880,221.460,22.550,79.300
2015-09-27,ÆÈ´ç´ï,25.192,119.920,218.440,25.570,81.370
2015-09-26,ÆÈ´ç´ï,25.167,87.480,217.520,26.480,80.250
2015-09-25,ÆÈ´ç´ï,25.179,87.610,217.940,26.060,81.170
2015-09-24,ÆÈ´ç´ï,25.150,93.050,216.890,27.110,80.980
2015-09-23,ÆÈ´ç´ï,25.167,89.790,217.530,26.470,81.270
2015-09-22,ÆÈ´ç´ï,25.203,65.860,218.840,25.160,79.550
2015-09-21,ÆÈ´ç´ï,25.260,75.470,220.960,23.050,81.280
2015-09-20,ÆÈ´ç´ï,25.291,90.610,222.120,21.880,81.340
2015-09-19,ÆÈ´ç´ï,25.234,82.660,219.980,24.020,81.220
2015-09-18,ÆÈ´ç´ï,25.181,100.720,218.030,25.970,80.110
2015-09-17,ÆÈ´ç´ï,25.197,84.800,218.610,25.400,81.280
2015-09-16,ÆÈ´ç´ï,25.257,83.530,220.830,23.170,94.250
2015-09-15,ÆÈ´ç´ï,25.314,63.130,222.960,21.040,80.380
2015-09-14,ÆÈ´ç´ï,25.293,87.500,222.200,21.800,78.850
2015-09-13,ÆÈ´ç´ï,25.282,96.530,221.790,22.210,80.040
2015-09-12,ÆÈ´ç´ï,25.312,88.770,222.880,21.120,78.710
2015-09-11,ÆÈ´ç´ï,25.244,97.600,220.370,23.640,80.370
2015-09-10,ÆÈ´ç´ï,25.235,64.600,220.050,23.960,79.000
2015-09-09,ÆÈ´ç´ï,25.286,85.750,221.910,22.090,79.960
2015-09-08,ÆÈ´ç´ï,25.257,90.790,220.850,23.150,81.500
2015-09-07,ÆÈ´ç´ï,25.248,83.120,220.520,23.480,81.000
2015-09-06,ÆÈ´ç´ï,25.215,99.030,219.300,24.700,79.820
2015-09-05,ÆÈ´ç´ï,25.207,75.540,218.990,25.010,81.320
2015-09-04,ÆÈ´ç´ï,25.169,81.350,217.590,26.410,80.630
2015-09-03,ÆÈ´ç´ï,25.221,103.550,219.520,24.490,117.130
2015-09-02,ÆÈ´ç´ï,25.241,112.980,220.250,23.750,100.030
2015-09-01,ÆÈ´ç´ï,25.250,85.800,227.630,16.380,81.840
2015-08-31,ÆÈ´ç´ï,25.280,83.560,236.130,7.880,82.880
2015-08-30,ÆÈ´ç´ï,25.272,83.200,235.820,8.190,80.430
2015-08-29,ÆÈ´ç´ï,25.248,89.520,234.980,9.020,79.100
2015-08-28,ÆÈ´ç´ï,25.186,97.910,232.720,11.280,80.550
2015-08-27,ÆÈ´ç´ï,25.133,96.860,230.820,13.180,80.200
2015-08-26,ÆÈ´ç´ï,25.082,87.680,228.960,15.050,81.430
2015-08-25,ÆÈ´ç´ï,25.057,78.970,228.030,15.970,80.350
2015-08-24,ÆÈ´ç´ï,25.068,80.730,228.460,15.550,81.420
2015-08-23,ÆÈ´ç´ï,25.118,67.970,230.280,13.720,80.480
2015-08-22,ÆÈ´ç´ï,25.188,76.630,232.770,11.230,80.800
2015-08-21,ÆÈ´ç´ï,25.196,88.900,233.080,10.920,79.180
2015-08-20,ÆÈ´ç´ï,25.160,84.240,231.780,12.230,80.760
2015-08-19,ÆÈ´ç´ï,25.215,55.200,233.800,10.200,80.220
2015-08-18,ÆÈ´ç´ï,25.322,103.560,237.640,6.360,129.250
2015-08-17,ÆÈ´ç´ï,25.328,92.670,237.830,6.170,78.770
2015-08-16,ÆÈ´ç´ï,25.201,98.280,233.250,10.750,80.920
2015-08-15,ÆÈ´ç´ï,25.214,82.060,233.730,10.280,79.280
2015-08-14,ÆÈ´ç´ï,25.221,87.640,233.970,10.030,82.780
2015-08-13,ÆÈ´ç´ï,25.109,111.590,229.930,14.070,97.690
2015-08-12,ÆÈ´ç´ï,25.168,104.430,232.090,11.910,126.650
2015-08-11,ÆÈ´ç´ï,25.229,114.800,234.270,9.740,126.610
2015-08-10,ÆÈ´ç´ï,25.261,142.400,235.430,8.570,123.660
2015-08-09,ÆÈ´ç´ï,25.324,169.690,237.700,6.310,178.030
2015-08-08,ÆÈ´ç´ï,25.181,158.010,232.450,11.550,124.660
2015-08-07,ÆÈ´ç´ï,25.183,116.980,232.600,11.400,130.170
2015-08-06,ÆÈ´ç´ï,25.198,161.450,233.170,10.840,130.200
2015-08-05,ÆÈ´ç´ï,25.120,158.150,230.310,13.690,127.600
2015-08-04,ÆÈ´ç´ï,25.098,189.380,229.540,14.460,195.630
2015-08-03,ÆÈ´ç´ï,25.218,383.170,233.880,10.120,410.950
2015-08-02,ÆÈ´ç´ï,25.156,285.360,231.620,12.390,296.490
2015-08-01,ÆÈ´ç´ï,25.235,251.480,234.510,9.490,250.790
2015-07-31,ÆÈ´ç´ï,25.177,139.140,232.370,11.630,123.870
2015-07-30,ÆÈ´ç´ï,25.251,474.230,235.110,8.900,513.130
2015-07-29,ÆÈ´ç´ï,25.138,348.580,230.960,13.050,316.640
2015-07-28,ÆÈ´ç´ï,25.152,377.900,231.570,12.430,399.440
2015-07-27,ÆÈ´ç´ï,25.275,674.130,235.900,8.100,654.690
2015-07-26,ÆÈ´ç´ï,25.162,1359.680,231.830,12.170,1330.530
2015-07-25,ÆÈ´ç´ï,25.053,1994.380,227.900,16.100,2018.720
2015-07-24,ÆÈ´ç´ï,25.051,1035.430,227.840,16.160,1017.340
2015-07-23,ÆÈ´ç´ï,25.177,183.720,232.410,11.590,224.700
2015-07-22,ÆÈ´ç´ï,25.223,91.020,234.040,9.970,83.390
2015-07-21,ÆÈ´ç´ï,25.207,84.090,233.490,10.510,81.340
2015-07-20,ÆÈ´ç´ï,25.240,79.580,234.680,9.320,80.300
2015-07-19,ÆÈ´ç´ï,25.166,91.370,231.980,12.020,80.250
2015-07-18,ÆÈ´ç´ï,25.127,79.200,230.570,13.430,82.680
2015-07-17,ÆÈ´ç´ï,25.135,95.920,230.880,13.120,81.340
2015-07-16,ÆÈ´ç´ï,25.116,103.750,230.190,13.820,80.150
2015-07-15,ÆÈ´ç´ï,25.152,80.200,231.480,12.520,79.510
2015-07-14,ÆÈ´ç´ï,25.104,103.080,229.730,14.270,80.840
2015-07-13,ÆÈ´ç´ï,24.925,117.090,223.330,20.670,82.170
2015-07-12,ÆÈ´ç´ï,24.960,126.520,224.600,19.400,185.770
2015-07-11,ÆÈ´ç´ï,25.122,93.940,230.420,13.580,81.450
2015-07-10,ÆÈ´ç´ï,25.080,80.010,228.890,15.110,81.400
2015-07-09,ÆÈ´ç´ï,25.090,102.560,229.240,14.760,81.730
2015-07-08,ÆÈ´ç´ï,25.054,101.780,227.940,16.060,80.270
2015-07-07,ÆÈ´ç´ï,25.119,40.180,230.320,13.680,79.760
2015-07-06,ÆÈ´ç´ï,25.196,57.030,233.070,10.940,79.270
2015-07-05,ÆÈ´ç´ï,25.258,65.070,235.340,8.670,80.340
2015-07-04,ÆÈ´ç´ï,25.290,84.580,236.490,7.510,79.040
2015-07-03,ÆÈ´ç´ï,25.280,99.920,236.090,7.920,79.080
2015-07-02,ÆÈ´ç´ï,25.225,99.750,234.130,9.880,79.600
2015-07-01,ÆÈ´ç´ï,25.206,95.100,233.440,10.570,80.530
2015-06-30,ÆÈ´ç´ï,25.220,77.610,233.950,10.060,81.080
2015-06-29,ÆÈ´ç´ï,25.241,78.320,234.710,9.290,80.400
2015-06-28,ÆÈ´ç´ï,25.284,67.160,236.250,7.750,79.660
2015-06-27,ÆÈ´ç´ï,25.288,89.000,236.390,7.620,81.360
2015-06-26,ÆÈ´ç´ï,25.227,86.700,234.180,9.820,79.070
2015-06-25,ÆÈ´ç´ï,25.187,108.930,232.760,11.250,79.770
2015-06-24,ÆÈ´ç´ï,25.181,80.720,232.520,11.480,79.350
2015-06-23,ÆÈ´ç´ï,25.211,72.960,233.610,10.390,79.910
2015-06-22,ÆÈ´ç´ï,25.262,78.220,235.480,8.520,78.910
2015-06-21,ÆÈ´ç´ï,25.290,90.950,236.460,7.550,79.830
2015-06-20,ÆÈ´ç´ï,25.223,93.880,234.080,9.920,83.470
2015-06-19,ÆÈ´ç´ï,25.285,83.630,236.290,7.710,80.160
2015-06-18,ÆÈ´ç´ï,25.233,116.610,234.410,9.590,82.580
2015-06-17,ÆÈ´ç´ï,25.260,96.900,235.380,8.620,114.960
2015-06-16,ÆÈ´ç´ï,25.296,128.080,236.660,7.340,122.540
2015-06-15,ÆÈ´ç´ï,25.255,147.200,235.200,8.810,124.280
2015-06-14,ÆÈ´ç´ï,25.170,149.420,232.130,11.870,125.110
2015-06-13,ÆÈ´ç´ï,25.118,141.150,230.240,13.760,125.180
2015-06-12,ÆÈ´ç´ï,25.088,155.870,229.190,14.810,126.010
2015-06-11,ÆÈ´ç´ï,25.083,134.700,229.000,15.000,126.360
2015-06-10,ÆÈ´ç´ï,25.097,116.860,229.500,14.500,123.120
2015-06-09,ÆÈ´ç´ï,25.122,144.190,230.390,13.610,121.270
2015-06-08,ÆÈ´ç´ï,25.090,131.150,229.270,14.730,125.560
2015-06-07,ÆÈ´ç´ï,25.057,104.050,228.050,15.960,122.830
2015-06-06,ÆÈ´ç´ï,25.158,116.600,231.700,12.310,123.550
2015-06-05,ÆÈ´ç´ï,25.153,165.230,231.530,12.480,128.710
2015-06-04,ÆÈ´ç´ï,25.062,131.940,228.240,15.760,125.050
2015-06-03,ÆÈ´ç´ï,25.032,123.210,227.170,16.830,128.300
2015-06-02,ÆÈ´ç´ï,25.061,127.870,228.200,15.800,128.560
2015-06-01,ÆÈ´ç´ï,25.069,136.880,228.480,15.530,126.990
2015-05-31,ÆÈ´ç´ï,25.074,123.520,228.670,15.330,127.000
2015-05-30,ÆÈ´ç´ï,25.170,107.560,232.130,11.870,127.020
2015-05-29,ÆÈ´ç´ï,25.118,152.000,230.260,13.750,127.000
2015-05-28,ÆÈ´ç´ï,25.105,128.130,229.780,14.220,126.750
2015-05-27,ÆÈ´ç´ï,25.086,136.810,229.100,14.900,128.480
2015-05-26,ÆÈ´ç´ï,25.044,151.230,227.590,16.410,128.350
2015-05-25,ÆÈ´ç´ï,24.999,144.630,225.990,18.020,128.830
2015-05-24,ÆÈ´ç´ï,25.059,84.710,228.140,15.860,127.790
2015-05-23,ÆÈ´ç´ï,25.161,86.120,231.810,12.200,127.790
2015-05-22,ÆÈ´ç´ï,25.248,116.670,234.940,9.060,126.400
2015-05-21,ÆÈ´ç´ï,25.183,169.720,232.600,11.400,127.350
2015-05-20,ÆÈ´ç´ï,25.081,241.700,228.910,15.100,229.480
2015-05-19,ÆÈ´ç´ï,25.057,115.150,228.040,15.970,127.660
2015-05-18,ÆÈ´ç´ï,25.095,141.870,229.420,14.590,127.280
2015-05-17,ÆÈ´ç´ï,25.183,102.210,232.640,11.360,127.210
2015-05-16,ÆÈ´ç´ï,25.296,95.310,236.690,7.320,125.870
2015-05-15,ÆÈ´ç´ï,25.219,153.160,233.810,10.190,128.160
2015-05-14,ÆÈ´ç´ï,25.188,256.920,232.790,11.210,281.230
2015-05-13,ÆÈ´ç´ï,25.185,291.540,232.670,11.330,273.490
2015-05-12,ÆÈ´ç´ï,25.124,215.920,230.440,13.560,161.070
2015-05-11,ÆÈ´ç´ï,24.998,128.040,225.960,18.040,130.150
2015-05-10,ÆÈ´ç´ï,25.020,124.950,226.740,17.270,130.660
2015-05-09,ÆÈ´ç´ï,25.053,130.270,227.920,16.090,128.880
2015-05-08,ÆÈ´ç´ï,25.138,199.000,230.990,13.020,192.050
2015-05-07,ÆÈ´ç´ï,25.134,173.290,230.860,13.140,185.100
2015-05-06,ÆÈ´ç´ï,25.123,207.170,230.450,13.550,193.980
2015-05-05,ÆÈ´ç´ï,25.151,121.430,231.430,12.570,129.080
2015-05-04,ÆÈ´ç´ï,25.177,196.380,232.340,11.660,203.330
2015-05-03,ÆÈ´ç´ï,25.156,122.920,231.660,12.350,127.780
2015-05-02,ÆÈ´ç´ï,25.170,137.200,232.130,11.870,128.870
2015-05-01,ÆÈ´ç´ï,25.172,190.320,232.210,11.790,192.410
2015-04-30,ÆÈ´ç´ï,25.210,172.540,233.550,10.450,190.460
2015-04-29,ÆÈ´ç´ï,25.179,195.800,232.470,11.530,179.100
2015-04-28,ÆÈ´ç´ï,24.258,96.400,230.710,13.300,152.900
2015-04-27,ÆÈ´ç´ï,25.035,171.400,227.250,16.750,148.600
2015-04-26,ÆÈ´ç´ï,25.089,181.300,229.210,14.790,193.100
2015-04-25,ÆÈ´ç´ï,25.157,199.200,231.660,12.340,213.100
2015-04-24,ÆÈ´ç´ï,25.149,258.800,231.390,12.610,249.100
2015-04-23,ÆÈ´ç´ï,25.231,285.600,234.360,9.640,310.600
2015-04-22,ÆÈ´ç´ï,25.297,290.100,236.730,7.280,299.800
2015-04-21,ÆÈ´ç´ï,25.284,318.800,236.260,7.740,302.900
2015-04-20,ÆÈ´ç´ï,25.279,276.000,236.070,7.930,268.300
2015-04-19,ÆÈ´ç´ï,25.220,173.300,233.960,10.040,180.300
2015-04-18,ÆÈ´ç´ï,25.232,177.400,234.390,9.610,178.800
2015-04-17,ÆÈ´ç´ï,25.295,251.200,236.660,7.350,257.400
2015-04-16,ÆÈ´ç´ï,25.286,185.700,236.340,7.660,180.800
2015-04-15,ÆÈ´ç´ï,25.245,204.500,234.840,9.160,189.900
2015-04-14,ÆÈ´ç´ï,25.258,245.800,235.350,8.650,219.400
2015-04-13,ÆÈ´ç´ï,25.258,129.000,235.300,8.700,133.100
2015-04-12,ÆÈ´ç´ï,25.247,149.600,234.920,9.080,143.400
2015-04-11,ÆÈ´ç´ï,25.290,144.100,236.460,7.540,143.400
2015-04-10,ÆÈ´ç´ï,25.295,137.900,236.630,7.380,162.900
2015-04-09,ÆÈ´ç´ï,25.329,180.400,237.890,6.110,159.600
2015-04-08,ÆÈ´ç´ï,25.293,209.400,236.570,7.440,208.700
2015-04-07,ÆÈ´ç´ï,25.294,178.000,236.610,7.390,180.100
2015-04-06,ÆÈ´ç´ï,25.336,235.200,238.110,5.890,259.500
2015-04-05,ÆÈ´ç´ï,25.273,203.700,235.870,8.130,173.900
2015-04-04,ÆÈ´ç´ï,25.256,389.800,235.230,8.780,373.800
2015-04-03,ÆÈ´ç´ï,25.201,268.400,233.250,10.750,238.600
2015-04-02,ÆÈ´ç´ï,25.028,163.600,227.000,17.010,129.000
2015-04-01,ÆÈ´ç´ï,24.943,132.700,223.970,20.030,129.300
2015-03-31,ÆÈ´ç´ï,24.984,127.900,225.420,18.580,129.600
2015-03-30,ÆÈ´ç´ï,24.974,142.700,225.090,18.920,128.400
2015-03-29,ÆÈ´ç´ï,25.022,109.400,226.790,17.210,126.700
2015-03-28,ÆÈ´ç´ï,25.116,111.100,230.190,13.820,129.800
2015-03-27,ÆÈ´ç´ï,25.183,126.600,232.600,11.410,126.600
2015-03-26,ÆÈ´ç´ï,25.198,111.900,233.150,10.850,126.500
2015-03-25,ÆÈ´ç´ï,25.222,123.600,234.030,9.980,126.300
2015-03-24,ÆÈ´ç´ï,25.286,117.800,236.320,7.680,126.100
2015-03-23,ÆÈ´ç´ï,25.322,134.700,237.640,6.370,153.500
2015-03-22,ÆÈ´ç´ï,25.317,122.000,237.430,6.570,126.800
2015-03-21,ÆÈ´ç´ï,25.313,140.700,237.300,6.700,127.600
2015-03-20,ÆÈ´ç´ï,25.327,148.300,237.800,6.200,147.600
2015-03-19,ÆÈ´ç´ï,25.300,146.500,236.830,7.180,137.500
2015-03-18,ÆÈ´ç´ï,25.255,125.400,235.200,8.810,126.100
2015-03-17,ÆÈ´ç´ï,25.241,151.000,234.700,9.310,126.000
2015-03-16,ÆÈ´ç´ï,25.231,143.900,234.340,9.670,130.100
2015-03-15,ÆÈ´ç´ï,25.255,127.100,235.230,8.770,127.800
2015-03-14,ÆÈ´ç´ï,25.303,105.800,236.950,7.060,128.700
2015-03-13,ÆÈ´ç´ï,25.298,152.300,236.760,7.240,128.600
2015-03-12,ÆÈ´ç´ï,25.272,141.700,235.840,8.170,143.700
2015-03-11,ÆÈ´ç´ï,25.245,130.200,234.880,9.130,127.400
2015-03-10,ÆÈ´ç´ï,25.264,127.600,235.550,8.460,126.900
2015-03-09,ÆÈ´ç´ï,25.280,136.300,236.120,7.880,125.900
2015-03-08,ÆÈ´ç´ï,25.268,101.200,235.690,8.320,127.600
2015-03-07,ÆÈ´ç´ï,25.330,117.900,237.920,6.080,126.900
2015-03-06,ÆÈ´ç´ï,25.340,115.400,238.260,5.740,126.500
2015-03-05,ÆÈ´ç´ï,25.315,158.700,237.380,6.620,126.100
2015-03-04,ÆÈ´ç´ï,25.257,129.700,235.260,8.740,124.900
2015-03-03,ÆÈ´ç´ï,25.257,146.000,235.290,8.710,126.500
2015-03-02,ÆÈ´ç´ï,25.274,129.400,235.890,8.120,126.000
2015-03-01,ÆÈ´ç´ï,25.257,126.000,235.280,8.730,125.300
2015-02-28,ÆÈ´ç´ï,25.299,111.000,236.810,7.200,127.000
2015-02-27,ÆÈ´ç´ï,25.299,152.800,236.800,7.200,127.100
2015-02-26,ÆÈ´ç´ï,25.232,138.900,234.400,9.610,127.800
2015-02-25,ÆÈ´ç´ï,25.194,147.400,232.990,11.010,127.300
2015-02-24,ÆÈ´ç´ï,25.111,152.100,230.030,13.970,125.000
2015-02-23,ÆÈ´ç´ï,25.058,131.700,228.140,15.860,127.500
2015-02-22,ÆÈ´ç´ï,25.012,131.800,226.460,17.540,127.100
2015-02-21,ÆÈ´ç´ï,25.022,131.700,226.800,17.200,126.800
2015-02-20,ÆÈ´ç´ï,24.977,139.500,225.190,18.810,127.900
2015-02-19,ÆÈ´ç´ï,24.934,119.500,223.650,20.360,128.400
2015-02-18,ÆÈ´ç´ï,25.002,129.300,226.070,17.930,123.800
2015-02-17,ÆÈ´ç´ï,24.943,148.100,224.010,19.990,123.500
2015-02-16,ÆÈ´ç´ï,24.859,150.200,221.090,22.910,124.300
2015-02-15,ÆÈ´ç´ï,24.849,105.900,220.730,23.270,129.100
2015-02-14,ÆÈ´ç´ï,24.876,120.900,221.660,22.340,128.400
2015-02-13,ÆÈ´ç´ï,24.950,120.700,224.220,19.780,127.700
2015-02-12,ÆÈ´ç´ï,24.954,120.800,224.360,19.640,127.600
2015-02-11,ÆÈ´ç´ï,24.995,120.800,225.830,18.170,127.800
2015-02-10,ÆÈ´ç´ï,24.989,136.900,225.630,18.370,128.100
2015-02-09,ÆÈ´ç´ï,24.970,135.600,224.950,19.060,128.800
2015-02-08,ÆÈ´ç´ï,25.000,111.600,226.030,17.970,128.300
2015-02-07,ÆÈ´ç´ï,25.039,131.000,227.440,16.570,129.000
2015-02-06,ÆÈ´ç´ï,25.081,121.800,228.920,15.080,128.800
2015-02-05,ÆÈ´ç´ï,25.077,125.800,228.840,15.160,131.400
2015-02-04,ÆÈ´ç´ï,25.084,150.200,229.050,14.950,129.400
2015-02-03,ÆÈ´ç´ï,25.069,134.600,228.540,15.460,127.700
2015-02-02,ÆÈ´ç´ï,25.048,114.200,227.740,16.270,127.400
2015-02-01,ÆÈ´ç´ï,25.030,111.700,227.120,16.890,127.600
2015-01-31,ÆÈ´ç´ï,25.110,138.200,229.980,14.020,127.600
2015-01-30,ÆÈ´ç´ï,25.078,143.800,228.820,15.180,127.500
2015-01-29,ÆÈ´ç´ï,25.076,138.300,228.750,15.260,127.200
2015-01-28,ÆÈ´ç´ï,25.047,137.700,227.690,16.310,127.400
2015-01-27,ÆÈ´ç´ï,25.022,156.500,226.810,17.200,127.600
2015-01-26,ÆÈ´ç´ï,25.007,142.300,226.270,17.730,128.600
2015-01-25,ÆÈ´ç´ï,24.975,125.900,225.120,18.880,127.500
2015-01-24,ÆÈ´ç´ï,25.016,131.000,226.560,17.440,126.700
2015-01-23,ÆÈ´ç´ï,25.030,146.000,227.110,16.900,128.800
2015-01-22,ÆÈ´ç´ï,25.018,135.300,226.670,17.340,131.200
2015-01-21,ÆÈ´ç´ï,25.008,148.000,226.300,17.700,130.900
2015-01-20,ÆÈ´ç´ï,24.977,129.100,225.180,18.820,127.100
2015-01-19,ÆÈ´ç´ï,24.953,133.600,224.360,19.650,127.500
2015-01-18,ÆÈ´ç´ï,24.948,132.500,224.150,19.860,131.100
2015-01-17,ÆÈ´ç´ï,24.995,133.600,225.830,18.180,128.000
2015-01-16,ÆÈ´ç´ï,25.010,102.300,226.360,17.640,111.400
2015-01-15,ÆÈ´ç´ï,25.015,9.700,226.570,17.430,20.900
2015-01-14,ÆÈ´ç´ï,25.040,106.800,227.450,16.550,84.700
2015-01-13,ÆÈ´ç´ï,25.039,138.700,227.420,16.580,127.600
2015-01-12,ÆÈ´ç´ï,25.046,126.500,227.660,16.350,127.200
2015-01-11,ÆÈ´ç´ï,25.072,117.200,228.630,15.370,127.000
2015-01-10,ÆÈ´ç´ï,25.125,140.900,230.510,13.500,127.100
2015-01-09,ÆÈ´ç´ï,25.136,116.500,230.900,13.100,127.600
2015-01-08,ÆÈ´ç´ï,25.119,184.000,230.340,13.670,170.100
2015-01-07,ÆÈ´ç´ï,25.096,145.500,229.480,14.530,126.800
2015-01-06,ÆÈ´ç´ï,25.056,117.100,228.030,15.980,130.300
2015-01-05,ÆÈ´ç´ï,25.076,135.400,228.760,15.250,127.000
2015-01-04,ÆÈ´ç´ï,25.042,117.600,227.510,16.500,127.400
2015-01-03,ÆÈ´ç´ï,25.128,125.700,230.620,13.390,128.500
2015-01-02,ÆÈ´ç´ï,25.095,143.100,229.420,14.580,129.900
2015-01-01,ÆÈ´ç´ï,25.047,123.200,227.690,16.310,124.600
2016-12-31,ÆÈ´ç´ï,25.220,99.130,219.120,24.880,90.540
2016-12-30,ÆÈ´ç´ï,25.200,99.460,218.300,25.700,90.920
2016-12-29,ÆÈ´ç´ï,25.180,83.080,218.380,25.620,91.540
2016-12-28,ÆÈ´ç´ï,25.200,91.040,218.670,25.330,91.040
2016-12-27,ÆÈ´ç´ï,25.200,88.540,218.360,25.640,92.830
2016-12-26,ÆÈ´ç´ï,25.210,87.960,220.990,23.010,118.040
2016-12-25,ÆÈ´ç´ï,25.280,99.580,220.140,23.860,90.960
2016-12-24,ÆÈ´ç´ï,25.260,143.380,217.370,26.630,92.080
2016-12-23,ÆÈ´ç´ï,25.140,338.460,215.640,28.360,364.000
2016-12-22,ÆÈ´ç´ï,25.200,263.580,221.990,22.010,285.130
2016-12-21,ÆÈ´ç´ï,25.250,103.880,218.640,25.360,90.960
2016-12-20,ÆÈ´ç´ï,25.220,99.540,218.700,25.300,90.960
2016-12-19,ÆÈ´ç´ï,25.200,60.830,219.440,24.560,90.880
2016-12-18,ÆÈ´ç´ï,25.260,82.080,220.990,23.010,90.710
2016-12-17,ÆÈ´ç´ï,25.280,86.130,222.050,21.950,90.420
2016-12-16,ÆÈ´ç´ï,25.290,77.170,222.590,21.410,90.170
2016-12-15,ÆÈ´ç´ï,25.310,77.000,222.760,21.240,90.000
2016-12-14,ÆÈ´ç´ï,25.340,98.630,223.360,20.650,89.960
2016-12-13,ÆÈ´ç´ï,25.320,98.540,222.330,21.670,89.920
2016-12-12,ÆÈ´ç´ï,25.330,85.630,223.170,20.830,89.960
2016-12-11,ÆÈ´ç´ï,25.340,120.380,221.790,22.220,90.080
2016-12-10,ÆÈ´ç´ï,25.270,94.380,220.530,23.470,90.130
2016-12-09,ÆÈ´ç´ï,25.260,108.750,219.600,24.400,91.630
2016-12-08,ÆÈ´ç´ï,25.220,65.290,219.860,24.140,91.130
2016-12-07,ÆÈ´ç´ï,25.280,73.830,221.610,22.390,91.040
2016-12-06,ÆÈ´ç´ï,25.310,100.670,220.990,23.010,91.960
2016-12-05,ÆÈ´ç´ï,25.290,95.460,221.100,22.900,91.170
2016-12-04,ÆÈ´ç´ï,25.280,130.880,219.090,24.910,92.210
2016-12-03,ÆÈ´ç´ï,25.200,91.330,218.250,25.750,91.330
2016-12-02,ÆÈ´ç´ï,25.200,69.580,218.670,25.330,91.040
2016-12-01,ÆÈ´ç´ï,25.250,77.630,220.290,23.710,90.540
2016-11-30,ÆÈ´ç´ï,25.250,77.670,220.310,23.690,90.540
2016-11-29,ÆÈ´ç´ï,25.280,95.290,220.430,23.570,90.960
2016-11-28,ÆÈ´ç´ï,25.270,77.330,221.690,22.310,90.290
2016-11-27,ÆÈ´ç´ï,25.300,99.210,221.630,22.370,90.580
2016-11-26,ÆÈ´ç´ï,25.290,90.130,222.230,21.770,90.170
2016-11-25,ÆÈ´ç´ï,25.300,93.460,221.330,22.670,89.080
2016-11-24,ÆÈ´ç´ï,25.290,106.290,220.420,23.580,89.170
2016-11-23,ÆÈ´ç´ï,25.250,132.170,217.690,26.310,89.420
2016-11-22,ÆÈ´ç´ï,25.160,30.420,219.940,24.060,90.420
2016-11-21,ÆÈ´ç´ï,25.300,103.250,221.750,22.250,90.290
2016-11-20,ÆÈ´ç´ï,25.270,94.710,220.670,23.340,90.420
2016-11-19,ÆÈ´ç´ï,25.260,89.920,220.460,23.540,89.920
2016-11-18,ÆÈ´ç´ï,25.260,107.170,219.970,24.030,90.000
2016-11-17,ÆÈ´ç´ï,25.220,90.630,219.740,24.260,90.580
2016-11-16,ÆÈ´ç´ï,25.220,87.420,219.060,24.940,91.710
2016-11-15,ÆÈ´ç´ï,25.230,90.880,219.040,24.960,90.880
2016-11-14,ÆÈ´ç´ï,25.240,107.920,219.940,24.060,90.790
2016-11-13,ÆÈ´ç´ï,25.200,91.000,218.560,25.440,90.960
2016-11-12,ÆÈ´ç´ï,25.200,90.670,218.900,25.100,90.670
2016-11-11,ÆÈ´ç´ï,25.200,103.040,217.800,26.200,90.250
2016-11-10,ÆÈ´ç´ï,25.170,90.540,217.180,26.820,90.500
2016-11-09,ÆÈ´ç´ï,25.170,90.880,217.300,26.700,90.880
2016-11-08,ÆÈ´ç´ï,25.170,73.460,217.460,26.540,90.500
2016-11-07,ÆÈ´ç´ï,25.210,94.290,218.460,25.540,89.960
2016-11-06,ÆÈ´ç´ï,25.200,85.630,218.150,25.850,89.880
2016-11-05,ÆÈ´ç´ï,25.220,77.960,220.050,23.960,90.830
2016-11-04,ÆÈ´ç´ï,25.250,73.170,220.560,23.440,90.420
2016-11-03,ÆÈ´ç´ï,25.290,95.250,221.630,22.370,91.000
2016-11-02,ÆÈ´ç´ï,25.280,77.580,222.470,21.530,90.540
2016-11-01,ÆÈ´ç´ï,25.310,102.040,223.060,20.940,93.420
2016-10-31,ÆÈ´ç´ï,25.290,124.540,221.980,22.020,111.670
2016-10-30,ÆÈ´ç´ï,25.260,88.880,220.540,23.460,93.210
2016-10-29,ÆÈ´ç´ï,25.270,113.750,220.650,23.350,92.380
2016-10-28,ÆÈ´ç´ï,25.220,86.380,219.640,24.360,103.540
2016-10-27,ÆÈ´ç´ï,25.260,118.330,222.260,21.740,139.920
2016-10-26,ÆÈ´ç´ï,25.310,139.500,222.850,21.150,143.920
2016-10-25,ÆÈ´ç´ï,25.320,162.170,222.980,21.020,136.250
2016-10-24,ÆÈ´ç´ï,25.260,116.250,220.740,23.260,90.500
2016-10-23,ÆÈ´ç´ï,25.200,87.670,218.890,25.120,91.960
2016-10-22,ÆÈ´ç´ï,25.210,86.170,219.580,24.420,90.500
